__index_level_0__,answers,context,document_id,question,title
3129,"{'answer_start': [354], 'text': ['뉴욕만']}","Brooklyn은 Long Island의 가장 서쪽 부분에 위치하고 있으며 북동쪽으로 Queens와 접한 유일한 부동산입니다. 이 경계의 가장 서쪽 부분은 이스트 강의 뉴타운 지류에 의해 정의되었습니다. \n\n브루클린의 해안은 서로 다른 수역을 마주하고 있습니다. 브루클린 북부 해안은 이스트 강과 경계를 이루고 있으며, 브루클린 중심부는 뉴욕 만과 접해 있습니다. 이 해안 지역은 Red Hook 반도와 Erie Basin을 나타냅니다. 버터밀크 해협은 해안의 이 부분을 거버너스 섬과 분리하는 경향이 있습니다. 남서쪽에는 Gowanus 운하로 연결된 Gowanus Bay가 있습니다.  그 남부의 가장 서부 구역에서 브루클린은 뉴욕만의 상부와 하부가 만나는 베라자노 내로스 교에 의하여 스태튼아일랜드로부터 갈라졌다. \n\n브루클린의 남부 해안에는 코니 아일랜드, 브라이튼 비치 및 맨해튼 비치까지 뻗어 있는 반도가 포함됩니다. 자메이카의 걸프의 남동부 해안 거짓말, 섬 곳곳에. \n\n브루클린에서 가장 높은 지점은 해발 약 200피트(60m)가 넘는 프로스펙트 공원과 그린우드 묘지 주변 지역입니다. 브루클린 하이츠(Brooklyn Heights)로 알려진 다운타운 브루클린(Downtown Brooklyn)에는 소수의 고도가 있습니다.",mrc-0-004799,브루클린과 스태튼 아일랜드를 나누어지도록 한 다리가 있는 해안은?,브루클린
2693,"{'answer_start': [406], 'text': ['브레히트']}","서독에서는 세대교체로 서베를린의 발로흐와 뒤셀도르프의 스톨크, 함부르크의 오스카 플리추가, 뮌헨 소극장의 에버딩이 총감독을 맡았고, 프랑크푸르트의 부비츠가 은퇴한 것을 제외하고는 세대교체다. 다름슈타트를 일류 연극 도시로 탈바꿈시킨 후, 젤너는 60년 만에 서베를린의 독일 오페라 극장으로 옮겼습니다. 그의 연출은 근대 고대 양식이라고 할 수 있다. 브레히트의 제자였던 파아리추는 서독의 중간 감독으로서 슈투트가르트에서 브레히트 디렉팅 라인을 발전시켜 가장 급진적인 입장을 보였고, 브레멘에서는 쇼크의 효과를 강조한 샤덱이 가끔 사건을 일으키기도 했다. . 죽기 몇 년 전에 Piscator는 서베를린의 인기 무대로 돌아갔고, 그곳에서 그의 마지막 경력은 Hochhut와 Kiphard의 발견으로 표시되었습니다.  동독에서는 브레히트가 귀환해서 그의 아내인 여우 헬레네 바이겔을 중심으로 베를리너 앙상블을 형성하여 분위기적인 것을 거부하고 극장을 실시교시(實施敎示)에 의한 관객을 인식의 터전으로 하는 그의 연극 이념에 의해 많은 후계자를 육성했다. 오랫동안 브레히트의 협력자였던 엥겔이 1965년에 세상을 떠난 이후로 우리는 이제 베크웰트(1929~)를 기대하고 있다. 베를린에 있는 같은 독일 극장은 오랫동안 Langhoff가 감독했지만, 그가 사라진 후 Betson은 Brecht의 가르침을 받아 전통 극장을 혁신했습니다. 라이프치히에 기반을 둔 스타니슬라브스키 체계는 브레히트의 생애 동안 반대되는 독단적인 역할을 했지만, 동독에서는 브레히트의 이론을 이론과 통합하는 경향이 있다. 오페라에서 서독의 바그너 형제와 상반된 방향성을 보여주고 있는 펠젠슈타인은 희곡에 포인트를 두는 새로운 연출로 유명하다. 스위스는 나치 시대 유일의 무료 독일어 극장이었고, 망명 작가들의 작품도 공연했지만, 이는 릴트벨크, 웰타린 등 감독들의 공적이라고 할 수 있다.",mrc-0-004118,헬레네 바이겔의 남편은?,독일의 현대극
2030,"{'answer_start': [366], 'text': ['카그라스 증후군']}","종종 편집증의 반대로 설명되는 데자뷰는 관찰자의 인상이나 상황을 처음으로 보는 느낌을 포함합니다. 오해는 때때로 특정 유형의 실어증, 기억상실, 간질과 관련이 있습니다. \n\n잘못된 개념은 사람이 짧은 시간 동안 알고 있는 단어 또는 덜 일반적으로 아는 사람이나 장소를 인식하지 못할 때 가장 일반적으로 경험됩니다. 이것은 특정 단어를 반복적으로 쓰거나 소리내어 말하면 누구나 달성할 수 있습니다. 실제 단어라는 것을 알면서도 몇 초 후에 ""진짜 단어가 없다""고 느끼는 경우가 종종 있습니다. \n\n이 현상은 종종 데자뷰, 나른함 또는 데자뷰와 관련이 있습니다. \n\n이론적으로, 아래에서 볼 수 있듯이, 섬망 장애나 중독의 고통에 빠진 미시감은, 카그라스 증후군처럼, 환자가 알 수 있는 사람을 닮은꼴이나 사칭꾼으로 받아들이는 등의 혐오스러운 설명을 초래할 수 있다. 가장한 사람이 환자 자신인 경우 임상 환경은 개인화에서 설명한 것과 동일합니다. 따라서 자신의 미시적 감각 또는 ""현실적 현실""을 각각 이인화(depersonalization) 및 실증주의(positivism)라고 합니다.",mrc-0-003082,알 수 있는 사람을 사기꾼 또는 다른 사람으로 인식하는 증세의 병명은?,미시감
392,"{'answer_start': [427], 'text': ['2월 13일']}","적을 어디에서 찾을지 확신하지 못한 쿠르베는 먼저 2월 7일 민강 하구를 정찰한 다음 청 해안을 따라 북쪽으로 향했습니다. \n\n2월 9일, 일부 선박에 석탄 공급이 떨어지자 Courbet은 순양함 Dugué-Trouen을 Girung으로 돌려보내야 했습니다. \n\n2월 10일 나머지 프랑스 중대는 주산도에 도착했고, 2월 11일 장강 하구에 들어서자 청나라 오송(呉淞) 포대의 경보가 울렸다. 청나라의 흔적은 아직 없었다. 결국 프랑스군은 해안으로 가는 길을 비우고 출격에 대한 최신 뉴스로 신문을 훑어보았다. 그들은 프랑스 극동 비행대가 북쪽으로 항해하던 청 순양함을 지나쳤고 적군함이 삼문만에 숨어 있다는 것을 알게 되었습니다. 쿠르베는 밤이 되면 위험한 주산도 수로를 통해 비행 중대를 이끌고 곧바로 남쪽으로 진격하여 최대한 빨리 적에게 접근했다.  2월 13일, 주산도 남쪽 석포만에서 약간 떨어진 곳에서 에끌레르가 청나라 선단을 포착했고, ‘남쪽에 5척의 증기선이 보인다’는 신호를 보냈다. \n\n프랑스 함대는 즉시 전투 준비를 마치고 청해군을 향해 돌진했습니다. 청 함대는 처음에 ""V""자 형태로 프랑스 해군을 향해 진격했으며, 우 제독이 기함 개제를 지휘했습니다. 그리고 잠시 동안, 프랑스군은 청군이 전투를 수락했다고 믿었습니다. 그들은 그들이 청의 군함을 쉽게 파괴할 것이라는 데 의심의 여지가 없었습니다. 그러나 사거리에 진입하기도 전에 적 편대는 절단되어 흩어졌다. 쿠르베의 함대가 추격하는 순양함 3척은 남쪽으로 향했고, 어원과 징경은 석포만으로 탈출했다. Arlington에 따르면 Wu 제독은 이 두 배의 선장에게 원한을 품고 나머지 청 함대를 구하기 위해 의도적으로 그들을 희생시켰다고 합니다. Courbet의 배는 더 빠른 Qing 순양함을 따라갈 수 없었고, 2월 13일 저녁 Courbet은 어원과 징칭을 다루기 위해 편대를 석포만으로 옮겼습니다.",mrc-1-000601,에끌레르가 주산도 남쪽에서 청나라 해군을 발견한 것은 언제인가요?,석포만 해전
999,"{'answer_start': [18], 'text': ['조선 중기']}","송천사터에 자리하고 있는 비로, 조선 중기 승려인 회은의 행적을 기리고 있다. \n\n회은의 성은 기, 잠자는 캐릭터는 응준, 회은은 그의 성입니다. 어려서 귀가하여 승려 생활을 시작하였고, 인조 때 병자호란이 발발하자 벽암이 모인 승려들의 고문을 역임하였다. 인조 25년(1647) 25년에 가선대부와 팔도총섭에 올랐다. 현종 1년(1660)에 계급을 높여 자헌에 이르러 승려가 되었다. \n\n비는 받침대 위에 서서 비석을 올리는 비의 이미지입니다. 비석 앞면에는 여의주를 둘러싸고 두 마리의 용이 서로 싸우는 장면이 새겨져 있고, 뒷면에는 용, 게, 개구리, 거북이 등 다양한 동물들이 섬세하게 표현되어 있다. 비문은 일반적으로 읽을 수 있지만 신체의 일부가 상당히 손상되어 유감입니다. \n\n비문에 의하면 이 사찰의 승려들과 함께 박신규 순경과 안시익 광양지사가 함께 창건했다고 하며, 창건 3년이라고 쓰여 있다. 숙종(1677). 비의 이름은 스님의 본명이 아니라 호은이 스님이라기 보다는 스님으로서 더 유명했기 때문일 것이다. 승려를 '장로'라 칭하고 덕을 높이 평가하여 과소평가하고, 순찰이나 도지사가 앞장서 기념비를 세운 것은 보기 드문 일이다.",mrc-1-001537,회은은 어느 시대의 승려였나요?,광양 송천사지 회은장노비
622,"{'answer_start': [56], 'text': ['8월 29일']}","8번 열대성 저기압은 8월 23일 아프리카 서부로 진격한 열대성 파도에서 발생했습니다.  이 파동은 8월 29일 소안틸레스 제도에 도달하였는데, 그 당시에는 발달되어 있지 않았다. 그러나 9월 1일에는 파도를 중심으로 한 대류가 활발해졌으며 9월 2일에는 카리브해 북서부에 위치하여 더욱 활발해졌습니다. 열대파는 이튿날 유카탄 반도를 지나 9월 4일 캄페체 만에 진입했다. 9월 5일에는 멕시코 베라크루스 주에서 수백 킬로미터 떨어진 약한 사이클론이 발생했습니다. 그러나 허리케인 헌터는 개발된 원형 센터를 찾지 못했습니다. 9월 6일 오전에는 대류가 더욱 활발해졌으며, 같은 날 정오에는 탐피코 북동쪽 약 45㎞ 해상에서 사이클론이 열대성 저기압 8호로 지정됐다. 이후 몇 시간 동안 미국 중서부에 위치한 거대 저기압의 영향으로 열대 저기압 8호가 남서쪽으로 이동해 같은 날 오후 6시 탐피코에 상륙했다. 열대성 저기압은 계속 남서쪽으로 이동하다가 9월 7일 오전 6시에는 태풍으로 약화되었다. 그리고 얼마 지나지 않아 멕시코시티 북서쪽에서 사라졌다.",mrc-1-000957,제8호 열대저기압의 원천 파동이 안틸레스 제도에 도달한 날짜는?,2013년 북대서양 허리케인
2548,"{'answer_start': [34], 'text': ['크리던스 클리어워터 리바이벌']}","1970년 7월 《Cosmo's Factory》가 발매되면서 크리던스 클리어워터 리바이벌은 상업적 정점을 찍었다. 2년 만에 5번째 앨범으로 6개국 앨범 차트 1위에 오르는 등 국제적인 히트를 기록했다. 밴드는 또한 1970년에 유럽을 순회하며 열렬한 청중들에게 로열 ​​앨버트 홀을 연주했으며 그 시대의 전형적인 흐릿한 애시드 록의 방종을 대체로 무시하여 그들을 미국에서 가장 인기 있는 밴드 중 하나로 만들었습니다. 그러나 로커빌리, 포크, 리듬 및 블루스가 혼합되었음에도 불구하고 일부 동료 및 록 비평가는 이를 무형의 단일 밴드로 일축했습니다. Uncut은 2012년 커버 스토리에서 ""샌프란시스코가 다리를 건너는 동안 상업주의를 조롱하는 동안 Creedence는 이중 A면을 공개했다고 언급했습니다. 그리고 항상 그렇듯이 두 곡 모두 인구의 모든 부분을 잘라내는 놀라운 위업을 가질 것입니다. ""1960년대 내내 Blue Velvet과 Gollyworks와 함께 겉보기에는 갑작스럽게 도착했지만 실제로는 밴드 동료들과 씨름했던 싱어이자 기타리스트인 John Fogerty는 그룹의 노래를 작곡하고 일반적으로 밴드를 예술적으로 이끌었지만 의심스러운 역할을 포함하여 밴드를 지배하는 것은 다른 사람들을 짜증나게 했습니다. 특히 그의 형인 Tom Fogerty는 1970년 말에 밴드를 떠났다.",mrc-0-003880,Cosmo's Factory를 제작해 판매한 팀은?,Cosmo's Factory
1372,"{'answer_start': [478], 'text': ['1979년']}","수도원은 성 삼위일체에게 바쳐졌고 내부 장식은 1265년에 완성되었습니다. 1263년에 세르비아 정교회의 수장이 된 사바 2세 대주교도 이 제단에서 지역 대주교들의 행렬을 상연했습니다. 일부 전문가들은 Sopozzani의 프레스코를 그 당시 세르비아 중세 예술 중 가장 아름다운 것으로 간주합니다. 신랑의 서쪽 벽은 성모님 안식처의 프레스코화로 유명합니다. 16세기에 승려들은 오스만 투르크의 위협으로 잠시 수도원을 떠났습니다. 1689년, 오스만 제국의 침공이 절정에 달했을 때, 터키인들은 수도원에 불을 질렀습니다. 한 형제가 그곳에서 중요한 유물 몇 개를 구해 코소보로 보냈지만, 그 유물은 수도원이 소실된 지 200년 후인 20세기까지 돌아오지 않았습니다. 수도원은 천천히 무너지고 지하 납골당은 묻혔고 돔은 무너졌고 건물 주변의 잔해는 잔해와 흙으로 휩쓸려 갔습니다. \n\n20세기가 되어서야 수도원이 마침내 재건되었습니다. \n\n소포차니는 1979년에 특별 보호 문화 유산으로 지정되어, 세르비아 공화국의 보호를 받고 있다.",mrc-0-002087,프레스코가 유명한 곳은 언제부터 세르비아 공화국이 보호해주었나요?,소포차니 수도원
967,"{'answer_start': [332], 'text': ['법무부']}","이러한 루머가 퍼지자 지난 9월 7일 법무부의 '급진적 사회운동에 관한 법률' 대신 치안 유지에 관한 형벌에 관한 긴급조치령(칙령 403호)이 내려졌다. 이전 내각에 의해 폐지되었다. (당시 법무대신은 전날까지 대법원장을 역임한 이념검사의 히라누마 기이치로, 본회의 의장은 기요우라 게이고였다.) 8일 미나미야 시테이 도쿄지법 검사(지방검찰청장)는 “선조들 사이에 불량배가 있고 경찰이 체포돼 심문을 받고 있다. 소문에 떠도는 범죄.""  \n\n지진 후 1개월 이상이 지난 10월 20일, 일본 정부는 ""조선인이 일으킨 폭동""에 대한 보도금지를 일부 해제하면서 동시에 폭동이 일부 사실이었다는 법무부 발표를 같이 내놓았다. 그러나 발표 내용에서 대부분의 용의자들이 무명의 이름으로 기소되지 않아 신빙성이 떨어지고, 일본 정부가 자경단원 학살 책임이나 루머에 정부 개입을 은폐하기 위해 폭동을 조작했다는 설이 있다. 아니면 한국인으로 옮기거나\n\n일부 루머에 관해서는 1944년 쇼리키 마쓰타로(松木松太郎)가 경시청에서 강의를 하고 당시의 정보는 '가짜 정보'였다고 말했다.",mrc-0-001473,폭동에 가담한 일부 조선인이 있다고 발표한 일본 정부 부처는?,간토대진재
771,"{'answer_start': [524], 'text': ['마사토끼']}","네이버 화요일 웹툰입니다. 스토리는 송가가, 일러스트레이터는 은소가 맡았다. 2015년 10월 27일 네이버 베스트 챌린지로 시작하여 2016년 4월 11일 정식 연재를 시작했습니다. \n\n특이점은 4화에서 웹툰으로 갔다는 점. \n\n장르가 루프인데도 빨리 빠져나가는데 루프를 제대로 이해하지 못한다는 댓글이 많네요. \n\n작업에서 약 10분 정도만 루프를 반복하다보니 아주 짧은 시간이 반복되는 느낌이 들어서 빨리 진행하고 싶다면 답답하게 느껴질 수 있습니다. \n\n하지만, 초점은 다음 장면이 아니라 ""주인공이 루프에서 어떻게 투쟁하고이 어려움을 극복 할 것인가""입니다. \n\n작품에서 상황을 해결하기 위해 주인공에게 새로운 단서가 주어지고, 쓸데없는 부분이 많이 스킵되는 것을 볼 수 있습니다. \n\n주인공의 죽음은 보통 다른 만화의 마지막에만 등장하는 전개인데, 루프의 경우 주인공이 시간을 되돌릴 수 있기 때문에 분위기 조성 수단으로만 보는 것이 좋다. \n\n초반부에서는 시간을 돌린다는 설정과 도박판이라는 설정이 마사토끼의 작품 갬블러 VS. 초강대국과의 중복으로 인해 표절 논란이 있었던 것 같았으나, 해당 작업과 과정이 많이 달라 금세 잠잠해졌다. \n\n마사 래빗의 작품이 심령적 요소가 있는 갬블 트릭에 치중했다면, 이 작품에서 갬블은 하나의 장치일 뿐이고 심령의 힘으로 사건을 해결하는 것이 주안점이다. 무엇보다 이 웹툰은 챌린지 웹툰 초반부터 연재를 시작했다. \n\n2016년 11월 17일 교차로 2회 이후 11월 21일 종영을 알리는 시즌 1 리뷰가 게시되었습니다. \n\n이유는 아티스트가 손목 통증이 심해져서 개편 후 복귀하겠다고 했으나 2020년 3월 27일 현재까지 아직 복귀하지 않고 있습니다. 웹툰 댓글창에는 연재 재개를 기다리는 사람들의 말이 계속 이어지고 있다.",mrc-0-001181,갬블러 VS. 초능력자의 작가는 누구인가?,체크포인트 (만화)
225,"{'answer_start': [294], 'text': ['나흘']}","라덴 아젱 카르티니(Raden Adjeng Kartini, 1879년 4월 21일 ~ 1904년 9월 17일)는 인도네시아의 민족 운동가입니다. 카르티니가 태어날 당시 인도네시아는 네덜란드의 식민지였습니다. 부유한 가정에서 태어난 그녀는 네덜란드 학교에 입학하여 서양 사상을 접했습니다. 그녀는 여성 교육의 필요성을 깨닫고 자바 민족 의식을 고취시키고 교육을 보급하는 데 기여함과 동시에 여성의 지위 향상을 위해 노력했습니다. 그러나 그녀의 인생은 너무 짧았습니다.  평생 여성 교육에 헌신했던 카르티니는 첫 아이를 낳은 지 나흘 만에 출산 후유증으로 불과 25세에 세상을 떠나고 말았다. 그녀의 짧은 인생은 그녀가 죽기 전에 친구들과 주고받은 편지들을 모은 「어둠에서 빛으로」라는 책이 출간되면서 널리 주목받기 시작했다. 이 책에는 교육에 대한 열망, 학교를 짓고자 하는 열망, 서민들과 함께 살고자 하는 열망이 진지하게 표현되어 있다. 편지에 쏟아진 카르티니의 소중한 말은 사람들의 마음을 감동시켰고, 그 후 이 책에 깊은 감명을 받은 사람들이 카르티니 학교 설립 운동을 시작했고 그녀의 꿈은 이루어졌습니다. 오늘날 카르티니는 '인도네시아의 어머니'로 추앙받고 있다.",mrc-0-000333,카르티니는 아이를 낳고 며칠 뒤에 목숨을 잃었는가?,카르티니
3497,"{'answer_start': [1134], 'text': ['제록스 센터']}","Downtown Relief Line이 별 진전이 없는 상황에서 TTC의 설계자들은 Young 지하철의 승객 수용 능력을 시간당 34,000명 이상으로 낮추는 방법을 찾고 있었습니다. 이후 몇 가지 어려움을 겪었습니다. 당시 지하철은 130초 간격으로 운행하고 있었지만 120초 간격으로 옮기는 것은 매우 어려웠고 이를 위해서는 대규모 공사가 필요했다. Finch 및 Wilson 스테이션의 회로 라인은 구조적으로 디스패치 간격을 120초 미만으로 만들 수 없었습니다. 토론토 교통부는 종점을 변경하거나 두 종점을 순환선으로 연결해 90초 간격을 원했지만, 주요 역에서 내리는 승객들로 대기시간이 늘어나 간격을 줄이는 것은 불가능했다. 특히 1954년 블루어역이 개통된 이후 좁은 승강장이 확장되지 않았고 대부분의 출입구가 북쪽에 집중되어 승객들에게 불편을 주었다. 이에 교통부는 이동을 확보하고 열차간 간격을 줄일 수 있는 방법을 찾아야 했다.\n\n토론토 교통부가 고안한 방법은 3면 2선으로 된 ""스페인 솔루션""으로 열차가 도착할 때 , 그 문은 닫혀있다. 한쪽은 승차용, 다른 한쪽은 하차용으로 양쪽으로 열립니다. 이렇게 하면 이론적으로 디스패치 간격을 절반으로 줄일 수 있습니다. 토론토 교통부는 이를 적극적으로 활용하여 케네디 역의 스카버러 RT 플랫폼을 개선하고 2면 1라인 플랫폼의 루프를 제거하여 탑승 및 하차 시간을 단축했습니다. 그러나 Bloor Station에는 두 개의 선로 옆에 두 개의 좁은 상대 플랫폼이 있었고 두 트랙 사이에 아일랜드 플랫폼을 설치하려면 레일을 제거하고 상대 플랫폼의 벽에 밀어야했습니다. 또한 섬 플랫폼을 역의 다른 부분에 연결하는 방법이 어려웠고 Bloor-Danfoss 라인에서 두 번째 플랫폼이 고려되었습니다. 결과적으로 확장에는 10억 달러의 비용이 들고 전체 역은 최소 6개월 동안 폐쇄되어야 합니다.\n\n대안은 교차로를 만들고 Park Road 또는 영스트리트. 검토도 했으나 공사비가 늘어날까 우려돼 계획을 철회했다. Bloor-Danfoss Line 역의 새로운 환승 지점은 인근 지형과 역 지역의 개발로 인해 그다지 현실적인 방법이 아니었습니다. Young/Bluer의 신규 개발로 Bleu 영역을 확장할 수 있었습니다.  1989년에 역 바로 위에 지어지는 제록스 센터가 착공하였고, 토론토 교통국과 같이 공사에 들어갔는데, 이에 따라 블루어역의 천장이 임시로 들어내고 교통국은 상대식 승강장을 넓히고 대부분의 중앙 기둥을 없앴다. Xerox Center는 Bloor Station의 원래 입구를 개조하여 남쪽 출구를 Hayden Street 및 Bloor Street East로 연결합니다. 이에 따라 승강장 북측의 정체가 다소 줄어들 것으로 기대했지만, 새 출입구를 이용하는 승객이 많지 않아 빛을 발하지 못했다. 확장 프로젝트 비용은 3,300만 달러에 가깝고 1991년에 Xerox Center가 문을 열었습니다.\n\n교통부는 또한 Blue Fish Station을 개조하여 기존 비트로라이트 타일을 제거하고 파란색 테두리가 있는 새 흰색 세라믹 타일을 설치했습니다. . 면적은 거의 변하지 않았으며, 플랫폼 서쪽 끝에 무인출입구가 영동쪽, 컴벌랜드 남쪽에 무인출입구가 설치되어 있다. 1992년에 완공되어 역의 혼잡도를 어느 정도 줄이는 데 기여했습니다. 동시에 1990년대 초반의 경기 침체로 토론토 시내의 일자리가 줄어들어 승객 수가 거의 20% 감소했습니다. Bloor 지역의 혼잡은 갑자기 큰 문제가 되지 않았습니",mrc-0-005365,블루어 역의 설계를 바꾸게 만든 건물은 무엇인가요?,블루어-영역
246,"{'answer_start': [454], 'text': ['4척']}","레이테만 해전에서는 유인함대인 북부함대의 사령관으로 임명되어 기함 즈이가쿠에 승선하였다. \n북부 함대는 일반 항공모함 1척, 경항공모함 3척, 항공 전함 2척, 경순양함 3척, 구축함 8척으로 구성되어 있습니다. \n적군인 할시 대위의 미 34기동함대보다 훨씬 일찍 미군을 발견했지만 거리가 너무 멀어 100해리까지 접근한 뒤 76대의 항공기를 이륙해 일본 육군 항공대와 함께 유인하려 했다. \n그러나 미 해군은 자신들을 공격한 항공기 중 일부가 해군 항공기라는 사실을 깨닫지 못했고, 오자와는 평소에는 하지 않을 일을 해야 했습니다. \n전함이었던 두 척의 하이브리드 전함을 개조하여 공중전함으로 만든 두 척의 하이브리드 전함은 Halsey 대위가 Gurida 장군의 함대를 막지 않고 Ozawa 중장의 북부 함대를 추격하도록 하는 데 사용되었습니다. \n그는 임무에 충실했고 성공했습니다.  그러나 그의 4척의 항공모함 모두를 잃고 만다. 일본 제국 해군의 베테랑 제독인 오자와(Ozawa)는 그 손실이 상당하다고 평가했습니다. \n하지만 오자와는 귀중한 항공모함을 모두 희생하여 할시를 유인했지만(항공모함을 소중히 여기는 제독), 구리다 중장 휘하의 중앙 부대는 제 역할을 하지 못합니다.",mrc-0-000363,오자와가 잃은 항공모함은 모두 몇 척인가?,오자와 지사부로
958,"{'answer_start': [401], 'text': ['매니지먼트 회사']}","하정우는 1978년 3월 11일 서울에서 본명 김성훈으로 태어났다. 그의 아버지는 중년 배우 김용건이다. 동생 차현우는 1997년 알앤비 보컬그룹 예스브라운으로 데뷔했다. \n\n하정우는 어렸을 때부터 아버지를 닮는 배우를 꿈꿨다. 처음에는 부모님의 투자와 자신의 노력으로 일반학과에 들어가 인재채용 시험을 치르려 했다. 그러나 입시에 불합격하자 대학 입시에 재응시하기로 결정하고 어머니의 권유로 연극영화과에 지원하게 되었고, 배우 이범수가 연기강사로 있던 연기학원에 입학하게 된다. 극장 및 영화 부서에 들어갈 때. 하지만 입시를 위한 사설 학원이라 생각과 달랐고, 강렬한 연기에 치중한 입시를 위한 연기가 옳다고 생각해서 며칠 만에 과정을 포기했다고 한다. 그에게 적합하지 않습니다.  이후 하정우는 학원 대신에 매니지먼트 회사에서 배우들이 트레이닝 하는 모습을 볼수 있는 기회를 얻게 됐고 그곳에서 이경영, 권해효, 故박광정 등과 함께 연기 트레이닝을 하며 연기를 배웠다. 이후 중앙대학교 연극영화과에 입학해 연극을 전공하고 무대에서 활동했다. 1998년 하정우는 군에 입대해 군 복무를 시작했다. 10편이 넘는 군 홍보 영화에 출연하며 연기 경험을 잘 살렸다. 개그우먼 강성범이 군 동기다.",mrc-1-001470,하정우가 학원 말고 연기를 배운 곳은?,하정우
564,"{'answer_start': [305], 'text': ['5인']}","1946년 2월 13일 긴급 전국회의(중앙독립추진협의회와 비상정치협의회 연합)에서 최고정치위원(총 28명)에 선출되었다. 이후 긴급 전국회의는 민주당 국회로 변경됐다. 2월 14일 민주당 원내대표회의가 열렸지만 여운형은 김창숙, 함태영, 정인보, 조소앙과 함께 민주당 의원직을 거부했다. \n\n1946년 2월 15일, 나는 서울 종로 YMCA에서 열린 민족주의민족전선(민전) 결성식에 참가했다.  15일, 임시정부의 성주식, 김성숙, 장건상, 김원봉 등이 민전에 참가하였는데, 여운형은 허헌, 박헌영, 백남운, 김원봉과 함께 민족주의민족전선의 5인 공동의장에 추대되었다. \n\n이와 관련하여 미군정 사령관인 존 하지 중장은 ""여운형과 조선인민당의 참여는 인민당이 소련이 장악한 공산당에 완전히 매각되었다는 증거로 해석한다. 이로써 여운형이 완전한 공산주의자임을 처음 확인하게 되었다. . "" 그는 주장했다. 그러나 여운형은 존 하지의 주장과 달리 '소수의 반동 외에는 손을 잡아야 한다'는 입장을 견지했고, 조선공산당을 소수의 반동으로 보지 않았다. 군부는 처음에 여운형의 정치 행로에 대해 많은 의심을 품었지만, 한반도 정세를 알게 되면서 여운형, 김규식 등 중도 노선을 좋아하게 됐다. 돌아갈 수 없습니다.\n\n3월 7일 소련군 정부 사령관 스티코프가 작성한 초안에서 그는 차기 정부의 수상 후보로 지명되기도 했습니다.",mrc-1-000867,민족주의 민족전선의 의장으로 옹립된 사람은 몇 명인가?,여운형
407,"{'answer_start': [657], 'text': ['김민규']}","사법부의 첫 웹드라마이자 판사가 주인공인 첫 드라마다. 대법원과 채널A가 공동으로 기획한 것이다. \n\n극장판(?)임에도 불구하고 네이버TV에서 100만뷰를 돌파했다. \n\n대법원이 기획한 드라마인 만큼 법원의 리얼한 모습이 담겨 있다. 법극의 표준 도구(?)인 '법봉'이 등장하지 않는다(법봉은 실제로 사용되지 않는다). 재판과정은 법조계 드라마에 나오는 전형적인 형사재판이 아니라 국민이 배심원으로 참여하는 '공공참여재판(형사)', 피고와 원고 사이의 분쟁을 다루는 '민사재판', 중재'를 통해 합의를 이끌어냅니다. 다양한 방법으로 다룹니다. 또한 드라마 중간에 사법 서비스로 구현되는 다양한 시스템이 등장한다. 민사소송을 전자적으로 진행하여 시간과 비용을 절약하는 '전자소송', 부당하게 구금시설에 구금된 사람들을 구제하는 인명보호시스템, 가능한 '진술보조원 제도'가 등장한다. 법원은 단순한 재판만 하는 곳이라는 편견을 깨는 정보로 활용되고 있다. \n\n판사님의 태연한 모습과 진지한 고민이 드라마에 자연스럽게 나타나듯, 소극적이고 권위적으로만 보이던 판사님의 드라마틱한 모습을 교정하는데 도움이 될 것 같습니다. 또한 웹드라마에 등장하는 배우들의 연기를 보는 재미도 쏠쏠하다.  전통파 배우 류진이 중심을 잡아주고 너목보에서 훌륭한 노래 솜씨를 자랑한 연기파 김민규와 아이돌 그룹 빅스의 막내를 맡고 있는 혁의 투닥거림이 보는 재미를 더한다. 외모와 실력까지 갖춘 에이핑크 초롱이 개성 넘치는 캐릭터로 등장해 두 사람의 브로맨스와 달달한 러브라인을 보는 재미를 더한다. \n\n로맨스 특별법의 또 다른 매력은 실제 궁정 직원이 극중 배우로 등장한다는 점이다. '조정' 장면에서 미용실 손님으로 등장하는 캐릭터는 리얼 심사위원이다. 이 남자는 '랩'하는 판사로도 알려져 있다. 지난 방송에서는 판사를 불러 모으기로 유명한 천종호 판사가 등장해 화두(?) 바꾸지 마 돌아가. ""가 제시된다. \n\n '특별연애법'은 대법원이 제작하는 첫 드라마인 만큼 앞으로 법조계 드라마 제작 시 법원의 현실을 참고할 수 있는 참고 드라마로 활용될 수 있을 것으로 기대된다.",mrc-0-000602,너목보에 출연해 노래 실력을 뽐낸 배우는 누구인가?,로맨스 특별법
