__index_level_0__,answers,context,document_id,question,title
828,"{'answer_start': [61], 'text': ['〈The Fry Song〉']}","Finn은 Marceline의 노래 녹음을 돕기 위해 Marceline의 집을 방문합니다.  마르셀린은 노래(〈The Fry Song〉)를 부르기 시작하고, 자신과 아빠인 헌슨 애버디어 사이에 대해 불편한 감정을 드러낸다. 노래를 들은 핀은 마셀린의 아버지를 밤 왕국에서 불러 그가 영혼을 빨아들이는 능력을 가진 밤 왕국의 지도자임을 깨닫습니다. Abodeir는 Finn의 영혼을 흡수하지 못하고 대신 Marceline의 기타를 가져갑니다. \n\nMarceline의 아버지는 Wu Land를 배회하며 생물의 영혼을 흡수합니다. 핀과 마셀린은 그를 잡으려고 큰 돌을 떨어뜨려 그를 치려고 하지만 실패하고 그를 화나게 할 뿐입니다. 기타를 되찾고 싶어하는 Marceline과 달리 Aberdeer는 Marceline이 밤의 왕국을 차지하기 위해 자살을 시도하고 있다고 오해합니다. \n\n얼음왕 펭귄의 영혼을 흡수한 애버디어가 거인의 크기가 됩니다. 핀은 애버디어를 공격하면서 마셀린의 기타를 되찾고, 마셀린은 자신을 이해하지 못하는 아버지에게 화를 내며 떠나려 한다. 그런 다음 Finn은 ""Fry Song""의 녹음을 재생하고 Abodeir는 Marceline이 화난 이유를 알게 됩니다. 두 사람은 화해하고 핀은 아보데어의 영혼을 풀어주고 그를 밤의 영역으로 돌려보냅니다.",mrc-0-001262,마르셀린이 자신의 감정을 보여주기 위해 쓴 음악의 제목은?,It Came from the Nightosphere
1353,"{'answer_start': [76], 'text': ['물산장려운동']}","1930년대 중반부터 그는 영국과 영미 국가들에 대해 실망감을 품기 시작했습니다.  1920년 인도의 마하트마 간디가 김성수와 조만식의 물산장려운동에 호의적이고, 그들을 격려하는 편지를 보낸 것을 계기로 인도의 독립운동가인 수바스 찬드라 보세, 마하트마 간디, 자와할랄 네루 등의 책과 칼럼을 구해서 읽어보았다. 1934년 인도 독립운동가 찬드라 보스가 망명 중에 한반도를 방문했다. 이후 윤치호는 찬드라 보스의 책 '속박된 인도'를 입수해 읽었다. 이 책을 읽고 윤치호는 영국이 인도에서 잔인하게 학대하고 억압하는 통치를 하고 있음을 알게 된다. 그는 한때 일본의 통치를 지나치게 폭력적이고 강압적이며 영국 식민 통치를 모델로 삼았던 영국인에게 실망했습니다. \n\n1937년 이래 일본 정부와 조선 총독부는 반미 및 반미 활동을 시행했습니다. 1939년 7월 23일 경성부에서 4만여 명의 군중을 모은 조선배영대회의 전 회장으로 선출되어 집회에 참석하였다. 여기서 장덕수 일행은 영국을 흡혈귀라고 비난하면서도 자신이 흡혈귀라고 부인했다. 그는 강제로 참석해야 했고 형식적인 인사만 하고 손님석에 앉았다. 참가자들은 영국과 미국이 동아시아를 가로채기 위한 강도나 영국이 동아시아의 흡혈귀라고 비난했지만 윤치호는 대답하지 않았다. 그는 이 대회에 참가하고 싶지 않았지만 '내가 회장이기 때문에 참가할 수밖에 없다. '라고 말했다. \n\n일본 총독부가 각종 반미·반미 시위를 기획하고 초청장을 보내도 초청장만 받거나 참석을 거부했다. 오히려 윤치호는 영국이 제국주의 국가들 사이에서 나름대로 관대하다고 보았다. \n\n마하트마 간디는 위대하지만 영국 정부가 마하트마 간디를 위대하게 만들었다는 점에서 위대합니다. 스페인, 일본, 독일, 심지어 프랑스가 30년 전에 그런 사람을 죽였더라면. 마하트마 간디와 같은 사람들이 죽임을 당하거나 박해를 받거나 나라를 떠나지 않고 나라에서 자유롭게 독립을 위해 싸울 수 있었기 때문입니다.",mrc-0-002056,마하트마 간디는 조만식의 어떤 활동에 긍정적이었나요?,윤치호
2852,"{'answer_start': [171], 'text': ['독일']}","2007년 험프리스는 캐나다 차트 2위에 올랐고, 2006년 동계 올림픽에서 교체 선수로 소개되면서 큰 주목을 받지 못했다.  한때 약혼남 댄 험프리스의 국적을 따라 영국 국가대표로 나서는 방안을 고민하기도 했으나 이내 캐나다팀에 남기로 마음먹고, 봅슬레이 훈련원 선수로 계약을 맺어 일자리를 얻었다 이후 독일 알텐베르크에서 열린 2008년 FIBT 세계 선수권대회 봅슬레이-스켈레톤 단체 혼성종목에서 은메달을 차지하는 데 기여하였다. \n\n2009-10 봅슬레이 월드컵 시즌에는 7위부터 시작해 8경기 중 1승, 메달 2회, 6위 1회 등 종합 기록이 좋았다. 이 월드컵 결과를 디딤돌로 삼아 그녀는 Heater Mois와 함께 2010년 동계 올림픽 여자 2인 경기에서 올림픽 첫 금메달을 획득했습니다. 한편 캐나다의 셰일린 브라운(Shailene Brown)과 헬렌 어퍼튼(Helen Upperton)이 은메달을 획득해 캐나다 팀 최초로 2개의 메달을 동시에 획득한 기록을 세웠다. 올림픽 우승도 험프리의 어린 시절 꿈을 이룬 것이었고 결승 직후 험프리는 ""아직은 뭐라고 할 수 없을 것 같다. 최선을 다했다. 어린 시절에 세웠던 목표가 이루어졌다는 것이 놀랍습니다. ""라고 말했다. \n\n2010년 동계 올림픽 이후 두 시즌 동안 세계 선수권 대회와 월드컵 투어에서 공연이 없었습니다. 종합적으로는 계속해서 10위권 안에 진입했고, 종합 3위로 시즌을 마쳤지만, 정말 의미 있는 기록은 2010-11 봅슬레이 월드컵에서 단 1개의 메달에 불과했다. 반면 2011-12 봅슬레이 월드컵에서는 3승 4패에도 불구하고 종합 5위를 기록했다.",mrc-0-004353,2008년 FIBT 세계 선수권대회 개최국은?,카일리 험프리스
3335,"{'answer_start': [546], 'text': ['라이트세이버']}","어린 시절 자쿠 행성에 홀로 남겨진 그는 자쿠 전투에서 침몰한 스타 디스트로이어의 일부를 팔아 살아가고 있었다. BB-8을 쫓던 퍼스트오더에게 붙잡혀 도망치던 중 밀레니엄 팔콘을 타고 그곳에서 한솔로와 츄바카를 만났다. 그룹은 Rasta와 Space Pirates를 탈출한 후 Maz Kanata의 선술집인 Tagodana로 향하고 Rey는 Millennium Falcon의 2등 항해사로 한 솔로의 제안을 거절하지만 그는 가족을 기다려야 할 것이라고 말합니다. 화성의 선술집에서 아나킨 스카이워커의 광선검을 본 그는 환상을 품고 있습니다. Mars는 Rei에게 부모님이 돌아오지 않을 것을 알고 자신의 운명을 받아들이라고 말하지만 Rei는 거부하고 도망칩니다. 그러나 퍼스트 오더와 레지스탕스 간의 전투에서 카일로 렌의 포로가 된 레이는 마인드 트릭을 사용하여 자신의 생각을 읽으려는 카일로 렌과 싸우고 마인드 트릭을 사용하여 스톰트루퍼를 탈출합니다. 핀의 일행과 극적인 재회 후 레이는 카일로 렌이 한 솔로를 죽이는 것을 목격하고 도망치지만 카일로 렌과 마주친다.  이에 라이트세이버를 꺼내들고 카일로와 맞서는데, 수세에 몰리다가 역공을 가해 상대를 압도한다. 한솔로 일행이 열발진기를 폭발시키자 포 다메론을 비롯한 X윙 편대가 습격해 스타킬러 기지가 무너질 뻔했다. 팔콘이 나타나 핀과 레이를 구출했다. 이후 해양행성 아키토에 있는 루크 스카이워커에게 광선검을 전달하고 제다이 훈련을 받는다.",mrc-0-005126,카일로를 무찌르는데 사용한 무기의 이름은?,레이 (스타워즈)
3088,"{'answer_start': [547], 'text': ['1364년']}","1354년(공민왕 3년) 공민왕은 신돈을 왕으로 세웠으나 종의 아들이라는 신분을 문제로 삼은 권문세 가문의 반대로 궁에 들어가지 못했다. \n\n1358년(공민왕 7년) 공민왕의 개혁을 주도했던 이제현이 사임을 청원하고 직에서 물러났고, 공민왕은 왕사활을 사용하여 불교에 빠져들었다. 이때 신돈은 공민왕의 측근인 김원명(金元命)의 소개로 정식으로 개경궁에 들어섰고, 궁궐에 출입하기 전에 공민왕을 만났다. 이때 공민왕은 전날 꿈에 누군가가 칼을 빼어 그를 찌르려는데 스님이 와서 그를 구해주었다. 신돈은 총명하여 공민왕의 존경을 받았고, 공민왕 자신도 독실한 불교신자로서 불교에 관한 일로 자주 신돈을 방문할 수 있었다. 한편으로는 강한 의혹과 편견이 있었고, “나라를 어지럽히는 놈이 이 새끼야!”라는 근거 없는 비난도 있었다. 그는 또한 대피했다.  공민왕은 신돈을 이용하여 개혁정책을 강력하게 추진하려고 생각하고 있었다\n\n김용(金鏞)의 계략으로 정세운을 위시한 공민왕의 많은 측근이 정계에서 사라졌을 때 신돈은 또다시 부름을 받고 입궐하여 공민왕의 개혁정책을 주도한다 1364년 두타승(頭陀僧)이 되어 공민왕을 내알(來謁)하고 비로소 궁에 들어와 살게 되었다. 그 후 공민왕에 의해 왕실에 임명되어 영예를 받고 궁에 들어갔다. 공민왕은 신돈의 의논을 받아 정부를 거역하지 않았고, 그 결과 갑자기 많은 신도를 얻었다.",mrc-0-004736,신돈이 마침내 궁에 들어와 살게 된 때는?,신돈
1178,"{'answer_start': [6], 'text': ['하이노하라 전투']}","1493년 하이노하라 전투에서 승리한 마키노 시게토키는 도요가와 강의 동쪽으로 건너가, 니렌기 성의 서쪽으로 1km 반 정도 떨어진 곳에 1505년 이마하시 성(今橋城, 후에 요시다 성)을 쌓았다. \n\n하지만, 이것은 토다 씨와 니렌기 죠에게 있어서는 걱정스러운 상황입니다. 아츠미군(도요가와강과 아사쿠라가와 남안)의 완전정복을 노린 도다씨에게 이웃한 호이군에서 마키노씨가 축성한 이마하시성의 존재 도요가와 강은 필연적으로 볼 수 있는 광경입니다. 없었다 원래 이마하시 성의 오테문은 축성 당시 동쪽을 향하도록 되어 있었습니다. 즉, 동쪽의 니렌기성에 대항하기 위한 요새임이 분명했다. \n\n아사쿠라 강의 남쪽에 가깝지만 아사쿠라 강의 북쪽 방향에서 니렌기 성을 보면 분명히 작은 산이고이 지역에서 가장 높은 지점, 이마하시 성은 도요가와의 합류점 아사쿠라 강. , 그것은 남쪽과 동쪽에 대해 완벽하게 평평 해졌으며 서쪽으로 약간 더 높은 지점이되었습니다. 그 후 도다 씨는 이마하시 성을 공격하는 데 주력하기 시작했습니다. \n\n각 성의 영주인 니렌기 성의 도다 씨와 이마하시 성의 마키노 씨가 축성 이듬해인 1506년에 충돌하여 마키노 시게토키가 사망했습니다. 그러나 이는 두 가문의 반복되는 다툼의 시작에 불과했고, 패권을 놓고 다툼이 아찔하게 바뀌면서 갈등은 더욱 깊어졌다. 이윽고 마쓰다이라 미카와도 여기에 합류하여 삼국전투가 된 이마하시성 전투가 절정에 이르렀다. 요시다 성으로 이름이 변경된 후에도 계속됩니다. \n\n요시다 성을 둘러싼 전투는 이마가와 요시모토가 미카와 국을 본격적으로 장악하기 시작하면서 잠잠해졌습니다. 요시다 성을 획득한 이마가와 가문은 성의 부주를 파견하여 미카와 통치의 거점으로 삼았다. 그러나 1560년 음력 5월 오케하자마 전투에서 요시모토가 전사하자 이마가와 가문은 퇴각하기 시작했다. \n\n당시 요시다 성의 부영주였던 오하라 스케요시와 니렌기 성의 영주인 도다 시게사다가 1564년에 요시다 성에서 인질로 잡혀 있던 어머니의 귀환에 성공했다. 그 후, 그는 도쿠가와 이에야스의 진영으로 옮겼다. 이 때문에 니렌기성(도쿠가와 진영의 도다 씨)과 요시다 성(이마가와 씨)은 다시 적대 관계에 빠졌습니다.",mrc-0-001796,요시다 성을 건축한 인물이 승리한 전쟁은 무엇인가요?,니렌기성
1182,"{'answer_start': [271], 'text': ['《오토바이 남미 여행 일기》']}","그는 부에노스 아이레스 대학에서 의학을 공부했습니다. 1951년, 아직 학교에 있는 동안 그와 그의 오랜 친구 Alberto Granado는 오토바이를 타고 남아메리카를 여행하고 방황하는 여행을 경험했습니다. 이때 남미의 각 나라는 우익 쿠데타 정권이 들어서면서 급속한 경제발전을 이루었지만 빈부격차와 노동착취가 매우 심했다.  이러한 상황을 견문하면서 아메리카 대륙에서 나타난 민중에 대한 억압과 착취의 현실에 대해 눈을 뜨게 되었으며, 마르크스 주의에 공감을 하게 되었다 (이것은 《오토바이 남미 여행 일기》에 기록되어 나중에 이것을 원작으로 한 영화 《모터사이클 다이어리》도 제작되었다). 이 여행은 게바라라는 평범한 의사에서 혁명가로의 첫 번째 의식 변화였습니다. \n\n외자 유치와 산업 민영화에 반대하는 볼리비아 인민 운동에 1952년 참여. 1953년, 부에노스아이레스 의과대학을 졸업하고 25일 후, 그와 그의 친구 카를로스 페레로는 다시 남미로 유랑 여행을 떠났다.",mrc-0-001803,《모터사이클 다이어리》는 무엇을 모티브로 한 작품인가요?,체 게바라
3413,"{'answer_start': [272], 'text': ['괘혁암']}","입석은 선돌이라고 하는 고인돌과 같은 대형 석재 문화의 일종으로, 기다란 바위를 깎아 세워 세운 것입니다. 선사시대에는 무덤의 면적을 나타내기 위해 고인돌 주위에 세웠고, 역사시대에는 귀신을 막거나 경계를 표시하기 위해 마을 입구에 세웠다. 이 서 있는 돌은 인동 일대에 청사가 세워질 무렵 마을의 풍수를 이롭게 하고 도적을 잡기 위해 세워진 것입니다. 이라고 \n\n앞에서 보면 오른쪽의 큰 돌에 앞면에는 '괘혁감', 뒷면에는 '인동수구석', 다른 면에는 이야기가 새겨져 있습니다.  괘혁암은 짚신을 걸어두었던 바위라는 뜻으로, 짚신 한짝도 관아의 것이므로 소홀히 하지 않았던 인동 현감 이등림 선생의 청백함을 기리고 있다. 조선 선조 때 고을 사람들이 이 이름을 새겼고, 350년 후에는 글을 새겼다. 그 옆에는 일제강점기 '대정비(大正紀念碑)'라는 글자가 새겨져 있고, 해방 이후에는 '대한민국 기념관'이라는 글자가 새겨져 있다. \n\n원래 진평고등학교 앞 삼거리에 있었는데 더 많은 사람들이 볼 수 있도록 여기로 옮겨 건립했다.",mrc-0-005243,짚신을 걸어두었던 돌을 의미하는 단어는 무엇인가요?,구미 진평동 인동입석
1674,"{'answer_start': [812], 'text': ['""가디언 앤젤 월드와이드 퍼포먼스상""']}","뉴욕타임즈의 존 카라마니카 기자는 빅뱅의 퍼포먼스에 대해 ""다양한 의상을 입고 총 24곡을 선보였고, 화려한 세그웨이와 로우라이더 바이크를 타고 무대에 등장해 색다른 무대를 선사했다. 짧지만 멋진 미국 여행이었습니다. ""라고 언급했다. \n\n빌보드의 K팝 코너 빌보드 K-Town 칼럼니스트 제프 벤자민(Jeff Benjamin)이 뉴저지 푸르덴셜 센터에서 열린 BIGBANG의 콘서트에서 콘서트 고어처럼 무대 주위를 해가 질 때 브레이크댄스 체조. 이들은 현장을 칭찬하며 미국 콘서트를 '모두를 위한 성공'이라고 표현했다. \n\n캘리포니아 일간지 OC Weekly의 Joseph Raffin은 빅뱅의 애너하임 콘서트에 참석해 현장 분위기가 ""거의 뻔하다""고 전했다. 또한 라핀은 “단순한 과거의 올드 스쿨 힙합이 아니라, 이 소년들은 당연히 돌아왔다고 생각할 정도로 상업적인 트위스트와 외국적 재해석이다. . . 그리고 향수를 불러일으킬 수 있는 공연이었다. ""그들은 그들이 슈퍼스타가 될 것이라는 것을 알고 있습니다. ""라고 언급했다. \n\n영국 유명 매체 '가디언'의 음악 저널리스트 캐롤린 설리번이 빅뱅의 런던 웸블리 아레나 콘서트를 '매우 훌륭하다'고 극찬했다. 또 다른 서양 음악 밴드들과 빅뱅을 비교하며 ""빅뱅은 그들보다 '명확하고 시끄럽고 날카로운 춤'이라는 장점이 있다. \n\n「Radio Programmas Peru」는 2012년 빅뱅의 남미 공연을 베스트 투어로 선정했다.  2012년 11월 30일, Mnet 아시안 뮤직 어워드에서 빅뱅은 최고의 콘서트 아이디어와 월드 투어의 최신 영향력을 가진 감각적인 예술가에게 주는 ""가디언 앤젤 월드와이드 퍼포먼스상""을 수상했다.",mrc-0-002569,빅뱅이 2012년에 열린 Mnet 아시안 뮤직 어워드에서 받은 것은?,BIGBANG ALIVE GALAXY TOUR 2012
642,"{'answer_start': [455], 'text': ['코다']}","렌토 단조 4/4박자. 코다가 있는 두 부분 형식. 잉글리시 호른이 주제를 연주하고 음소거된 현이 고요한 코드를 연주합니다. 이 주제의 기본 음조는 기본음에 있지만 구성의 특징을 강하게 드러낸다. 그것은 그것에 첨부된 지시 Mistetioso(신비하게도)가 있습니다. 이 주제가 일정 기간 반복되고 전개되면 리듬감이 강한 소리 패턴이 나타난다. 이 음의 패턴은 이 동작을 통해 자주 나타나며, 과도기적 역할을 함과 동시에 통일성을 이루는 수단이 된다. 파트 1은 이 음색의 전개로 끝나고, 파트 2는 구조적 음색과 함께 비올라 독주 E단조의 새로운 주제로 시작됩니다. 그 후, Vaughn Williams가 ""라벤더 상인의 외침""이라고 부르는 것이 들리고 Appassinato (열정적으로) 문구가 이어집니다. 계속해서 지금까지의 토픽들을 다방면으로 다루며 개발부서의 인상을 주다 이어서 코다에 들어가게 된다.  코다는 약간 떠들썩한 도시의 활기찬 저녁 한때를 묘사하는 듯하다가는 시간이 지날수록 점차 고요해지면서 악장을 마친다.",mrc-0-000972,활발한 느낌으로 시작해 조용한 분위기로 끝나는 부분은?,교향곡 2번 (본 윌리엄스)
3305,"{'answer_start': [187], 'text': ['하석주']}","1962년 FIFA 월드컵 브라질-칠레 준결승전에서 브라질 선수 가힌샤가 2골을 넣은 뒤 상대 수비수를 발로 차 퇴장시켰다. 선수들을 의미했습니다. 이런 식으로 골을 넣은 선수가 퇴장당하면 ""가힌샤 클럽에 가입했다""고 한다.  월드컵 본선에서는 가힌샤 이후로 가힌샤 클럽에 가입하는 선수가 없다가, 36년 만인 1998년에 이르러서야 하석주가 퇴장당해 2번째 멤버가 나타났다. 이때부터 가힌샤 클럽이라는 용어는 '월드컵 결승전에서 골을 넣고 퇴장당하는 선수'라는 의미로 쓰였다. \n\n한편, 1962년 FIFA 월드컵 우루과이와 유고슬라비아의 1차전에서 우루과이의 루벤 카브레라는 시간상 가힌샤보다 빠른 득점으로 퇴장당했다. 그럼에도 불구하고 '가힌샤 클럽'이라 불리는 이유는 가힌샤가 훨씬 유명했기 때문이라고 한다. 가힌샤는 당시 펠레의 부상으로 위기에 처한 브라질 대표팀을 승리로 이끌었고, 이번 대회 최우수 선수이자 득점왕에 뽑혔다.",mrc-0-005081,가힌샤 클럽에 두번째로 가입한 선수는?,가힌샤 클럽
1595,"{'answer_start': [209], 'text': ['경무부장']}","전라남도 광양군에서 태어나 만주국 봉천시에 있는 중앙군 훈련소를 3기로 졸업하고 만주군이 되었다. 태평양 전쟁 중에는 만주군 중령으로 복무했다. \n\n태평양 전쟁이 끝난 후 귀국한 후 미군정 산하 경찰학교 교장으로 임용되어 경상북도 철도경찰청장으로 재직하면서 경찰분야에 헌신하였다. 기관, 충청남도 철도경찰청, 공안.  제주 4·3 사건 당시 경무부 공안국장을 맡고 있어 경무부장 조병옥과 함께 이 사건의 주무 담당자 중 한 명이었다. \n\n이후 105여단장, 전남지방군사령관, 전북 계엄군사령관, 전북지방군사령관, 106사단장 등을 역임했다. 부통령. \n\n 육군 준장으로 전역한 후 고향인 광양에서 자유당 후보로 당선되어 제3대 국회의원에 입성하였다. 군사 분야의 전문가라는 평가를 받았지만 별다른 정치 활동은 보이지 않았다. \n\n2008년 국립친일사전연구소가 편찬한 친일사전 수록예정인원 중 군부에 포함됐다.",mrc-0-002437,제주 4.3사건 당시 조병옥의 직책은?,김정호 (1909년)
2463,"{'answer_start': [188], 'text': ['1177년']}","Doge의 공개 의식 중 하나는 바다의 상징적 인 결혼식을 축하하는 것이 었습니다. 이 의식에서 견습생은 국선인 부친토로(Buchintoro)를 타고 아드리아 해에 결혼 반지를 던집니다. 이 의식은 원래 1000년에 Doge Pietro Orseolo II에 의한 Dalmatia 정복과 그리스도의 승천을 축하하기 위한 것이었습니다.  1177년에 교황 알렉산데르 3세와 신성 로마 제국의 황제 프리드리히 1세가 베네치아를 방문한 이후로, 이 의식은 좀 더 장중하고 화려한 모습이 되었다. 각 특별 국가 행사에 대해 총독은 점점 더 많은 의식에 참여해야했고 국제 관계에서 그는 최고 군주의 지위를 가졌습니다. \n\n14세기부터 총독의 의례용 왕관은 베네치아 총독의 유명한 상징이 되었으며 코르노 두칼레라고 불렸습니다. 뻣뻣한 뿔을 닮은 챙이 없는 모자로, 아마포로 만든 모자인 카마우로에 보석 무늬 천을 덧입었다. 매주 부활절 월요일 총독은 산 마르코 광장에서 산 자카리아 수녀원까지 행렬을 이끌고 그곳에서 수녀들이 만든 새 관을 받았습니다.",mrc-0-003750,도제의 변화가 있었던 시기는?,베네치아의 도제
2422,"{'answer_start': [502], 'text': ['육군계엄고등군법회의 재판부']}","1980년 5월 17일 신군부는 5·17 비상계엄을 전국적으로 확대하는 조치를 취함과 동시에 김대중과 김종필을 비롯해 정치인과 비전문가를 체포했다. 김대중도 같은 날 동교동 자택에서 학생과 노동조합을 조작한 혐의로 경찰에 체포됐다. \n\n광주 시민들은 5월 18일부터 비상계엄의 전국적 확대로 인한 정치적 탄압에 항의했다. 광주민주화운동을 진압한 신군은 김대중을 광주민주화운동의 선동자로 지목하고 민주화 인물을 탄압하기 위한 반란 혐의로 기소했다. 새 군사정부는 두 달 간의 고문을 통해 관련자들의 진술을 날조했다. \n\n1980년 9월 17일 육군사령부 대법원에서 육군본부 일반 계엄대회(문응식 소장, 박영철 판사, 이재흥 준장, 그리고 변호사 양신기 중령) 김대중을 공모해 김대중을 공모해 국가보안법 반공법 계엄령 외환행정법 위반 혐의로 사형을 선고받았다. 또 문익환과 이문영은 반란 공모 및 계엄 위반 혐의로 20~5년, 서남동 등 11명에게는 징역 4~2년이 선고됐다. 계엄령. \n\n육군계엄고등군법회의 재판부(재판장 유근환 소장, 심판관 백영기 준장, 법무사 장동완김진흥 김익하 중령)는 1980년 11월 3일 육군본부 대법정에서 김대중 내란음모사건 피고인 24명을 출정시킨 가운데 김대중의 항소를 기각하고 사형을 선고했다. 1심에서 징역 20년을 선고받은 문익환은 징역 15년을 선고받았다. 이정문·송건호·한승헌·유인호에게 사형이 선고됐다. \n\n1981년 1월 대법원은 군사재판에서 김대중에게 사형을 선고했지만 당시 법정에서 김대중의 최후 진술은 ""이 땅의 민주주의가 회복된다면 먼저 죽은 나에 대한 정치적 보복"" 국제사회에 알려지면서 큰 반향을 일으켰다. 이듬해인 1981년 1월 23일 전 미국 대통령 지미 카터, 레이건 행정부, 미 의회, 심지어 당시 교황인 요한 바오로 2세까지, 전 세계 지도자, 종교 및 인권 단체의 압력이 높아짐에 따라 김대중 사형을 중단하라. 김대중에게 무기징역이 선고됐다. 그 후 얼마 지나지 않아 그의 형은 20년형으로 감형되었습니다. 이후 노신영 국가안보실장은 김대중에게 미국 망명을 권유하고 그에 따라 선서를 하라고 요구했다.",mrc-0-003684,김윤식에게 집행유예를 선고한 곳은?,김대중 내란음모 조작 사건
1859,"{'answer_start': [716], 'text': ['코메디 발레']}","몰리에르는 공연일 2주 전에 작품 제작을 의뢰받았다. 그는 Luli가 작곡한 일련의 정교한 춤 작품을 지원하기 위해 극적인 장면을 제공하곤 했습니다. 대신 그는 전체 작품을 연극으로 바꾸어 공연 중 춤을 완전히 통합했습니다. 이것은 그의 천재성을 인정하며 300년이 지난 후에도 이 연극은 여전히 ​​공연되고 있습니다. 그러나 무용신이 부수적인 사건이 되면서 발레신은 자주 삭제되어 3막으로 공연되었다. \n\n이 작품은 오스만 제국의 황제와 관련된 모든 것을 담고 있으며, 이른바 투르크인의 취향을 반영하고 있습니다. 줄거리는 1669년 터키 대사 술레이만 아가(Suleiman Aga)가 루이 14세의 궁정을 방문했을 때 일으킨 스캔들에서 파생되어 태양왕보다 오스만 황제의 궁정이 더 우월하다고 강조합니다. \n\n그의 습관적인 만화 공식을 사용하여 그는 캐릭터에 비합리적인 태도를 부여하고 결과를 가정하고 현실에서 마찰로 그 태도의 결과를 탐구하도록 합니다. 코미디 발레극으로서 이 연극은 그의 거창한 원칙을 충족시켰다고 할 수 있다. ""모든 법칙을 초월하는 위대한 법칙은 청중을 즐겁게 하는 것입니다.""\n\n음악은 생동감 있고 통합된 역할을 하고 우아한 엔터테인먼트를 만들고 장면에 매력을 더합니다. 음악도 코믹함을 더했으며, 극 중 학생들이 작곡한 애절한 세레나데에서 룰리는 자신을 향한 가벼운 조롱으로 당시 유행에 따라 세련된 음색을 만들어냈다. \n\n서민 귀족은 코메디 발레의 걸작으로 그 당대의 최고의 배우와 음악가들이 함께 등장하였다. Molière는 은색 레이스와 여러 가지 빛깔의 깃털로 장식된 밝은 ​​가운을 입고 무슈 조르댕 역할을 맡았습니다. Hubert가 Madame Jordin으로, Mil de Brie가 Dorimen으로, Armand Bezart가 Lucille로 출연했습니다. 뮤지션 Luli가 Mufti의 역할을 맡았습니다.",mrc-0-002833,서민 귀족의 장르는?,서민귀족
2339,"{'answer_start': [79], 'text': ['9세']}","원래는 경상남도 창원시 본림사 터에 있었다가 1919년 경복궁으로 옮겼다. 현재는 국립중앙박물관 부지에 있다. \n\n심희(855∼923)는 9세에 출가하여 명산을 다니면서 수행을 하다가 경남 창원에서 봉림사를 창건하니, 이때부터 선문9산 중 하나인 봉림산문의 기운이 크게 일어났다. 그는 궁으로 가서 경명왕에게 설법하였다. 그 후 봉림사로 돌아와 제자들을 가르치다가 68세를 일기로 세상을 떠났다. 왕은 그의 시호를 '진경대사'라 부르고 탑의 이름을 '보월릉공'이라 하였다. \n\n비는 거북이 지지석 위에 올려진 비석 형태입니다. 대좌의 거북 머리는 유난히 커서 입에 여자가 있고 머리에 뿔이 있는 작은 구멍이 있다. 뒷면에는 빗물을 넣을 수 있는 사각 홈이 있고, 그 주위에는 구름 무늬가 있다. 비문을 새긴 몸의 누락된 부분이 있어 오래된 쓰레기를 참조하여 복원했습니다. 묘비에는 구름으로 둘러싸인 두 마리의 용이 각 모서리에 하나씩 표현되어 있습니다. \n\n통일신라 경명왕 8년(924)에 창건된 비석. 작품 하나하나가 얕고 격식 있는 경향이 있어 통일신라 말기의 쇠퇴하는 기풍을 보여주고 있다.",mrc-0-003569,심희가 집을 나왔을 때의 나이는?,창원 봉림사지 진경대사탑비
