__index_level_0__,answers,context,document_id,question,title
27,"{'answer_start': [153], 'text': ['전라북도 군산시 금강하구둑']}","금강자전거길은 금강하구와 대청댐을 잇는 자전거길이다. 넓은 금강을 따라 펼쳐진 갈대와 한적한 자전거 전용 도로는 이곳이 자전거 천국임을 단적으로 보여줍니다.  금강 자전거길은 청주시와 대전광역시의 경계점인 대청댐 상류에서 시작하여 세종특별자치시, 공주시, 강경읍 등을 지나 전라북도 군산시 금강하구둑에서 끝난다. \n\n금강하구오리 철새관측소 인증센터는 상류에서 하류로 갈 때 보이지 않는 벽 뒤에 숨어있고, 특히 가끔 열리는 이벤트 텐트 사이에 숨겨져 있어 라이더들이 인증센터를 마치 보물찾기였다. \n\n번식인증을 위해서는 강 건너 금강 하구에 있는 조류생태전시관에 위치한 인증센터까지 먼 길을 가야 합니다. 또한 금강 하구 인근의 금강시민공원이나 휴게소는 노점상이 많아 시끄럽고 쓰레기로 가득 차 있다. 노점상들이 자주 이용하는 소형트럭이 보도와 자전거도로를 파내다 보니 자전거도로의 상태도 좋지 않고 도로와 자전거도로도 좋지 않다. , 사람들은 섹션에서 섹션으로 혼합됩니다.",mrc-0-000040,금강 자전거길의 종착지는 어디인가?,금강 자전거길
1405,"{'answer_start': [178], 'text': ['국제인권규약']}","일부에서는 세계인권선언이 국제관습법이 되어 모든 국가에 법적 효력이 있다고 주장하지만, 이는 국민의견이 아니므로 유엔총회 결의일 뿐 효력이 없다. 추천으로. 따라서 세계인권선언을 각 국가에서 법적으로 시행할 수 있게 하는 것은 사회적 권리에 관한 규약(규약 A)과 자유권에 관한 규약입니다.  세계인권선언과 비교할 때 국제인권규약에 나열된 권리들의 목록은 법률적인 면에서 훨씬 세부적으로 규정되었을 뿐 아니라, 더 많은 권리들을 새롭게 추가하기도 하였다. 대표적인 예는 소수자 집단에 대한 인권 보장, 불이행으로 인해 감옥에 가지 않을 권리, 인도적으로 대우받을 권리, 자유를 박탈당한 모든 아동의 고유한 존엄성을 존중할 권리, 모든 아동에게 국적. 취득할 권리, 모든 아동이 미성년자로서 마땅히 받아야 할 특별한 보호를 받을 권리. \n\n당사국은 규약의 권리를 실현하는 데 필요한 입법 또는 기타 조치를 즉시 취하도록 독려하면서 관할권 아래의 ""모든 개인""에 대한 차별 없이 규약의 권리를 존중하고 보장할 것을 약속합니다. 약속했다. 또한 규약에 의해 보장된 권리나 자유가 침해된 사람들에 대한 효과적인 구제책을 약속했습니다. 국가비상사태에도 생명권 등 기본권을 보장할 수 없다고 규정하고 있다.",mrc-0-002139,세계인권선언과 국제인권규약을 비교했을 때 어떤 것이 더 세세한 규약을 담고있나?,시민적 및 정치적 권리에 관한 국제규약
3058,"{'answer_start': [932], 'text': ['“신분”']}","청소년/소아할인카드는 구매 즉시 할인요금이 적용되지만, 청소년/소아할인카드는 구매 후 최초 사용일로부터 10일 이내에 티머니 홈페이지에 등록해야 합니다. 미등록 시 최초 이용일로부터 10일 이내 정상운임으로 지급됩니다. \n\n이 과정에서 다수의 ActiveX를 설치해야 하고 번거로운 아이핀과 휴대폰 인증으로 인해 청소년 및 어린이 할인 등록이 불편하다는 민원이 많이 제기되고 있습니다. 이에 대한 대책으로 한국스마트카드㈜는 팩스를 통한 할인등록 방법을 제안했다. 티머니 홈페이지에서 청소년/아동할인신청서를 다운받아 팩스로 접수하시면 영업일 기준 1일 이내에 할인정보가 등록됩니다. \n\n단, 불편에 대한 민원이 계속되면서 티머니 할인 등록 방식이 2015년 3월부터 티머니 홈페이지, 서울·인천 지하철역, 시내 편의점에서 생년월일만 등록하는 방식으로 변경되었으며, 청소년 및 어린이 우대 티켓 등록 절차 매우 간단하게 변경되었습니다. 따라서 '통합 승차권형' 카드 구매 시 구매한 편의점에서 즉시 할인 등록이 가능합니다. 2015년을 기점으로 티머니는 국내 교통카드 중 청소년/소아할인우대카드를 가장 간편하게 등록할 수 있는 카드가 되었습니다. 다른 교통카드는 종류별로 카드를 구매해야 하고, 할인 등록을 위해서는 복잡한 아이핀 발급 절차와 복잡한 ActiveX(또는 플러그인) 설치 절차가 필요합니다. 하지만 소득공제 정보를 등록하려면 복잡한 회원가입 절차를 거쳐야 합니다. \n\n타 교통카드와 마찬가지로 티머니의 청소년 할인은 19세, 13세 생일을 기준으로 합니다. 등록 시 입력한 생일 이후부터는 정상 운임과 청소년 운임이 자동으로 지급됩니다. \n\n청소년 요금제 만 18세라도 청소년이 아닌 대학생이라면 청주에서 성인요금을 내야 합니다. \n\n청주 학생 할인은 초등학생에게 적용됩니다.  중 고등학생 18세 이하 미취학청소년으로 “나이”가 아닌 “신분”으로 구분하여 명시하고 있다. \n\n티머니 고객센터 문의사항에 따라 진행하시면 반드시 각 도의 규정을 확인하시고 티머니를 이용하셔야 합니다. \n\n마일리지는 편의점, 지하철(수도권에 한함)에서 사용 가능(1,000원 ​​이상, CU, GS, 7-11만 가능) 현금 환불은 신한은행 계좌로만 가능합니다.",mrc-0-004688,청주시에서 학생요금은 무엇에 따라 달라지나요?,티머니
1184,"{'answer_start': [260], 'text': ['미루트']}","Aspasia의 명성은 Pericles가 얻은 명예와 명성과 밀접한 관련이 있습니다.  플루타르코스는 아스파시아를 정치적으로도 학문적으로도 중요한 역할을 담당한 인물로 인정하고 ""그리스 제일의 남자가 좋아할만한, 그리고 철학자들이 화제로 하고 장황하게 칭찬할 만큼 출세한 여성""이라고 칭찬의 뜻을 나타내고 있다 플루타르코스가 말하는 바에 따르면, 아스파시아는 너무 유명해, 페르시아 왕 아르타크세르크세스 2세와 전쟁한 키루스조차도, 자신의 애인 중 하나이자 원래는 미루트라고 불리던 여성에게 아스파시아라는 이름을 줬다고 한다. 이 여자는 고레스 왕자가 전투에서 승리했을 때 붙잡혀 왕에게 끌려가 왕에게 큰 영향을 미쳤습니다. 그녀의 정치적 지식과 통찰력, 그녀의 날카롭고 기민한 외모와 선견지명이 존경스럽다""고 말했다. Aspasia가 연설 원고를 쓰는 사람들에게 법정에서 읽도록 지시한 고대 시리아 텍스트에서 Aspasia의 수사학의 명성을 입증하는 증거가 있습니다. 아스파시아는 비잔틴 제국이 10세기에 쓴 수다(Suda)라는 백과사전에서 ""말할 수 있는"" 소피스트로서 수사학을 가르쳤다고 합니다. \n\n위의 평가에 따르면 펜실베니아 주립대학교의 셰릴 글렌 교수는 아스파시아가 고대 그리스에서 공식적으로 인정된 유일한 여성이며 페리클레스의 연설을 집필하는 일에 종사했음에 틀림없다고 주장합니다. 없는 것 같다 일부 학자들은 아스파시아가 양가의 젊은 여성을 위한 학원을 열고 심지어는 질의응답 시스템을 고안했다고 믿고 있습니다. 그러나 노스웨스턴 대학의 고전학 교수인 로버트 W. Warrence는 ""Aspasia가 Pericles에게 말하는 법을 가르쳤고 그가 웅변가와 철학자 등의 지지를 받았다는 농담은 사실로 받아들일 수 없다""고 주장합니다. 플라톤은 고대 그리스 희극에 대한 언급 때문에 아스파시아에게 지적인 역할을 부여했다고 말합니다. Kagan은 Aspasia를 ""아름답고 자립적이며 재치 있는 젊은 여성, 그리스에서 가장 뛰어난 사람들과 대화할 수 있는 여성, 그리고 그녀의 남편과 어떤 문제라도 논의하고 설명할 수 있는 여성""이라고 설명합니다. 고전학자인 켄트대학교 사회인류학 교수인 로저 저스트에 따르면 아스파시아는 예외적인 인물이었지만, 아스파시아의 사례는 남성 수준의 지능과 사회적 지위를 얻은 여성이 될 수밖에 없었다는 것을 의미한다. 헤타이라. 그러나 철학자이자 신학교 교수인 Prudens Allen 수녀에 따르면, Sappho의 시에서 아스파시아가 등장하여 여성이 철학자가 될 수 있는 가능성이 있다고 말하는 것으로 충분합니",mrc-0-001805,키루스의 애인 아스파시아의 원래 이름은?,아스파시아
3327,"{'answer_start': [78], 'text': ['마오쩌둥']}","마오쩌둥 사상은 반봉건주의를 인민민주주의 이해의 핵심으로 저개발 논리에 입각하여 설명한다. 이것을 신민주주의 혁명론이라고 합니다.  여기서 마오쩌둥은 제국주의 국가의 경제적 약소국 종속 전략으로 인해 경제적 종속지는 근본적으로 사회발전단계에서 자본주의로 도약할 수 없는 상태에 머물게 된다고 보고 있다. 따라서 예하혁명은 인민민주주의혁명이며, 이 혁명은 자본주의적 기초가 근본적으로 축적되는 시기라고 정의할 수 있다. \n\n이와 같이 엔베르 호자의 사상도 경제적 예속의 혁명이 인민의 민주주의 혁명임을 강조한 것이다. 그러나 마오쩌둥이 설명했듯이 그것은 '민족 수도 형성의 혁명'이 아니라 구체적인 상황에서 제국주의 국가 내정의 영향을 완전히 탈피한 혁명이었다. \n중국 공산당은 광복 전쟁에서 승리한 후 많은 긍정적인 변화를 이끌었습니다. 외제자본과 대지주를 청산하고 교육, 노동, 여성, 외교, 주택 분야에서 수많은 진보적인 정책을 시행하였다. 중국 인민당 시대에 만연했던 굶주림은 존재하지 않았고 대다수의 중국인들은 더 나은 생활 조건을 얻을 수 있었습니다. … (싱코페이션)… 레닌은 프롤레타리아트가 정치적 권력을 손에 쥐고 수송과 대기업을 꽉 쥐고 있는 한 NEP가 노동자 국가에 위험을 초래하지 않을 것이라고 주장했다. 마찬가지로 1949년과 1956년 사이에 레닌의 원칙이 유지되었을 때 프롤레타리아트는 중국에서 경제적으로 뛰어난 결과를 달성했습니다. … (싱코페이션)… 마오쩌둥은 자신의 노선을 “레닌이 실행한 NEP의 창조적 적용”이라고 불렀지만 레닌은 NEP를 보편적 국가 시스템으로 이해하지 못했고 오히려 거부했습니다. 레닌은 NEP가 내전으로 황폐해진 경제를 회복하기 위한 일시적인 조치일 뿐이라고 강조했다. |Enver Hoxa, 제국주의와 혁명\nEnver Hoxa는 마오쩌둥이 국가 자본가와 타협하려는 경향이 있다고 비판했습니다. 그리고 이러한 인식에 근거하여 중국 공산당이 혁명을 오도하여 중국이 사회주의 혁명의 단계에 진입하는 것을 크게 방해했다고 판단하였다. 구소련 사회주의 발전을 이끈 문헌들을 살펴보면, 소부르주아지를 비롯한 일반 부르주아지가 다양한 방법으로 말살되거나 프롤레타리아트로 전환되고 노동계급 독재가 해소되어야 사회주의가 수립될 수 있다. 깨달았다. 가지다. 실제로 이오시프 스탈린은 집단농장정책을 통해 소농을 농업 프롤레타리아트로 전향시켰고, 소수의 부유층만이 자신의 의지에 따라 농업 프롤레타리아트로 개종시켰다. 1934년 당시 소련에는 부르주아 계급이 없었다. 그러나 마오쩌둥은 그의 통치 기간 내내 부르주아 계급을 성장시키려 했을 뿐, 당을 부르주아 계급 말살로 이끄는 것은 아니었다. 마오쩌둥은 농지개혁을 실시하고 인민공공공사 체제를 확립했지만 높은 수준의 유급제를 실시했고 농민 프롤레타리아화는 상당히 둔화되었다. 또한 마오쩌둥은 3대5항쟁을 통해 착취자본가를 처형하고 장기적으로 집단소유제를 통해 부르주아 계급을 축소시키려 했다. 그 결과 집합소유권이 국유기업으로 바뀌지 않았다. 이러한 변화는 류사오치와 덩샤오핑이 이끄는 급진 수정주의 노선에 의해 시작되었지만, 마오쩌둥은 다시 집권했음에도 이를 시정하지 않았다. 더욱 위험한 것은 마오쩌둥이 사회주의로의 전진을 주장하면서 혁명 이후에도 자본주의적 임대체제를 폐지하지 않았다는 점이다. 프롤레타리아트 전위당이 인민민주주의혁명을 통해 집권한다면 사회주의가 전진하기 위한 객관적인 토대를 마련하기 위해 어떤 식으로든 자본주의적 소유구조를 파괴해야 하지만 마오는 그렇게 하지 않았다.",mrc-0-005112,엔베르 호자와 같이 종속지의 혁명이 인민민주주의의 혁명이라고 강조한 자는?,호자주의
952,"{'answer_start': [746], 'text': ['타라프다르 시타르']}","시타르(힌디어: सितार; 벵골어:সেতার; 우르두어: ستار; 페르시아어: سی تار)는 인도 악기의 목 부분이 크고 프렛이 있으며 길쭉한 류트 모양입니다. \n\n시타르는 과거에 이슬람교도와 힌두교도 모두의 궁정에서 연주되는 전통 실내악에서 중요한 역할을 했으며, 전설에 따르면 이 악기는 궁정 시인 Amir Kuslav가 창안했다는 전설이 있습니다. 이름은 페르시아 시타르(Persian Sihtar)로, 세 개의 현을 우르두어로 번역한 것으로, 13세기에서 19세기까지 페르시아어로 북부 인도에서 법정 용어로 사용되었습니다. 길쭉한 류트의 목을 닮은 탐부란은 시타르를 닮아 16세기 후반 악바르 황제 치세 당시 궁중 악사들의 기록에 등장한다. 18세기가 되어서야 시타르는 호리병박 모양의 납작한 크로스바와 헤비메탈 프렛과 현이 표준이 된 전통적인 독주 악기로 현재의 형태를 취했습니다.\n\n시타르는 일반적으로 타블라 드럼으로 연주되었습니다. 현은 6~7현인데 그 중 4현은 플렉트럼으로 연주되고 나머지 3현은 연속 베이스이다. 거기에는 11~19개의 공명 현이 별도의 지주에 장착되어 있습니다. 길고 속이 빈 넥에는 20개의 황동 프렛이 장착되어 있어 특정 랙 스케일로 자유롭게 이동할 수 있습니다. 넥이 볼록하기 때문에 연주자는 프렛을 가로질러 현을 잡아당겨 피치를 변경할 수 있습니다.  이렇게 만들어진 미끄러지는 듯한 포르타멘토가 인도 음악의 특징이다\n\n시타르에는 몇 가지 형태가 있지만 가장 일반적인 것은 타라프다르 시타르로 호리병박이 달려 있고, 나무로 된 이 악기에는 둥든 호리병박이 1개인 것과 2개인 것으로 크게 분류된다. 둥근 호리병박이 달린 이 나무 악기는 일반적으로 길이가 122cm였으며 19세기 대형 시타르의 기초가 되었습니다. 나무는 인도 마호가니 또는 티크 나무입니다. 목에는 큰 속이 빈 나무를 사용하고 등에는 속이 빈 큰 나무를 사용하며 등은 둥글고 길이 약 90cm, 너비 9cm\n\n시타르는 항상 오른손으로 꼬인 철사 플랙트럼을 잡고 있습니다. 검지 손가락에 끼워서 연주합니다. 플레이어는 바닥에 앉아 왼발을 닫고 오른발 아래로 당기고 왼발 구멍에 배럴을 놓아 플레이합니다. 어떤 사람들은 다리를 꼬고 앉아 시타르의 목을 올려진 ​​오른쪽 넓적다리에 기대고 놀고 있습니",mrc-1-001463,인도에서 제일 많이 알려진 악기의 가장 일반적인 형태는?,시타르
1572,"{'answer_start': [226], 'text': ['랄라웨티카']}","Tensquata의 어머니는 Mesoatasuke(또는 Mesoataaschi, 모래에 알을 낳는 사람을 의미)였으며, 그녀는 Muscogi Creek, Cherokee 또는 Shawnee, Pekowi로 분류된 거북이 일족이었을 것입니다. 될거야. \n\n 그의 아버지는 그가 태어나기 전에 돌아가셨고 그의 어머니는 얼마 지나지 않아 가족을 떠났기 때문에 Lalawetika는 부모 없이 자랐습니다.  랄라웨티카는 당시 그들을 쇼니족 방식으로 가르치는 그의 피붙이들에게 붙어서 살고 있었다. 형이나 누나와 사이가 좋지 않았기 때문에 쇼니족에게 꼭 필요한 사냥이나 싸움을 배우지 못했다. 게다가 사냥을 하던 중 사고로 한쪽 눈을 잃었다. 그의 겸손한 외모나 허세 부리는 성격은 많은 친구들을 이기지 못했습니다. 그 결과, Lalawetika는 그의 그룹에서 낯선 사람으로 성장하고 알코올에 의존하게 되었습니다.\n\n그의 역사로 볼 때 그는 그의 부족에 기여하지 않은 것으로 보입니다. 하지만 라라웨티카가 거대한 신비에 사로잡혀 가면서 상황은 달라진다. 1805년 5월 그는 처음으로 다중 시현을 경험했습니다. 한번은 그는 술에 취해 몸이 마비되어 불에 떨어져 죽은 줄 알았다. 그가 뜻밖에 소생했을 때 그는 강력한 이상을 자세히 설명했고 곧 설교를 시작했습니다. White(1991)는 ""Algonquin 전통에서 '큰 뱀'은 악의 세력에 맞서기 위해 바다에서 왔다""고 언급합니다. Tensquatawa는 미국인들이 바다에서 왔으며 거대한 뱀의 알이라고 말했습니다.  . 그는 또한 기독교 인디언에 대한 마녀 사냥을 수행했습니다. 그는 유럽의 음식, 의복, 공산품 및 술을 금지했습니다. 그는 이름을 Tensquawata(열린 문 또는 열린 입을 가진 사람)로 변경했습니다.",mrc-0-002398,텐스카타와의 개명전 이름은?,텐스콰타와
1389,"{'answer_start': [20], 'text': ['인천광역시 강화']}","방실이는 1963년 10월 29일에 인천광역시 강화에서 태어났다. 강화여고를 졸업하고 1982년 미 8군에 처음 입대했다. 방실은 비정규직으로 활동하다 보니 더 오랜 기간 직장생활을 이어가기 위해 방시와 투우먼, 글래머걸즈 등 여러 그룹을 결성해 화려한 리듬과 독보적인 퍼포먼스로 무명의 시대를 이겨냈다. 상쾌한 가창력을 무기로. 방실리는 1986년 박진숙, 양정희와 함께 국내 유일의 여성 트리오 서울시스터즈를 결성하면서 가수 활동을 시작했다. 서울시스터즈의 리더 방실리가 첫 번째 앨범 <First Car>를 발매하고 공식 무대에 등장했다. 타이틀곡 <퍼스트 카>는 신나는 리듬곡과 시원한 가창력으로 데뷔 초부터 남성 팬들을 사로잡았고, 순식간에 스타덤에 오르며 톱 가수로 등극했다. 그리고 <청춘열차> 역시 큰 인기를 끌며 당시 젊은 세대들에게 큰 주목을 받기 시작했습니다. \n\n몇 년 후 서울자매의 멤버 박진석과 양정희가 결혼으로 인해 활동을 중단하면서 서울자매는 공식적으로 해체되고 방실은 단독으로 독립하고 정식 데뷔 4년 만인 1990년 솔로 활동. 중년을 겨냥한 방실이의 솔로 데뷔곡 '서울 탱고'는 방시이의 1집 타이틀곡으로 탱고 리듬이 돋보이는 곡으로 그가 보여준 풍부한 가창력을 바탕으로 많은 인기를 얻었다. 서울 시스터즈 활동을 하면서 연마했다. 이 곡은 낯선 곳을 떠도는 여행자의 쓸쓸한 고뇌를 쓸데없는 세상사와 연관지어 관조적으로 표현해 특히 중장년층에게 큰 사랑을 받았다. 1992년에는 두 번째 앨범 'A Woman's Heart'도 인기를 얻었고 두 번째로 스타덤에 올랐다. 1980년대 후반 한국 가요계를 뜨겁게 달군 방실이는 1994년 사업가 김연국과 결혼해 잠시 은퇴했다. 성인가요 부문 1위를 차지했다. <What is it?>은 전 세대에 걸쳐 널리 알려져 노래방의 대표곡으로 자리 잡았다. 2005년에는 빠른 템포와 댄스 리듬의 트로트 '아! Sarubia] 역시 큰 인기를 얻었고, 방실리는 트로트 장르에 약간의 댄스 비트, 발라드, 블루스 요소를 더했고, 독특한 가창력과 뛰어난 가창력, 풍부한 보이스를 기반으로 다양한 장르적 요소를 획득하며 인기를 얻었다. 실력파 가수로 다시 태어났습니다. 또한 방시이는 데뷔 때부터 큰 키와 짧은 머리를 선호했기 때문에 이러한 각인된 이미지로 방실이를 흉내내는 가수들, 즉 밤실이와 방시리의 모티브가 되었고, 즉, 모방 가수입니다. \n\n2007년 6월 7일 과로와 몸살로 뇌경색을 일으켰으나 지금은 건강이 좋아져 빠른 회복세를 보이고 있다. 2013년 11월 5일 굿모닝에 출연해 뇌경색에서 회복했다.",mrc-0-002107,방실이가 출생한 지역은 어디인가요?,방실이
2131,"{'answer_start': [128], 'text': ['재외선거대책위 공동위원장']}","2014년 8월 한국관광공사 감사에 쟈니윤(본명 윤종승)이 선임됐다. 충북 음성에서 태어난 윤조니는 1959년 미국으로 건너가 조니 카슨의 '투나잇쇼'에 출연해 인기를 얻었다.  윤씨는 대선 때 박근혜 새누리당 후보 대선 캠프의 재외선거대책위 공동위원장을 맡았었다. 취임 후 정계는 물론 대부분의 언론에서 윤자니가 존경받는 인물이고 대부분의 회계감사 분야에서 일한 적이 없는 부조리한 인물로 임명됐다는 비판이 쏟아졌다. 그의 삶의. 한국관광공사 노조는 그를 낙하산병이라고 비판하며 관광업 경험이 없는 방송인 윤씨의 임명이 잘못됐다는 성명을 냈다. 국정감사에서 야당과 야당은 부적절한 인사이기 때문에 사퇴해야 한다고 한 목소리로 주장했다. 야당은 물론 여당 의원들조차 이해할 수 없는 일이라며 전문성 부족을 비판했다. 국정감사에서 새정치민주연합의 최민희 의원이 감사원서를 공개했다. 윤자니씨는 관광공사 감사원서에서 자신이 박근혜 대통령의 선거운동에 기여했다고 강조했고, 박근혜 대통령의 경영방침을 지지해 준 데에도 감사를 표했다. 의 임무를 말했다. 지원서에서 자신이 '친박한' 사람임을 강조하고, 감사 직무에 대해 제대로 알지 못했다는 점에 대해 비판이 제기됐다. \n\n2014년 11월 3일 박근혜 대통령은 최이우 목사를 국가인권위원회 비상임위원으로 임명했다. 그러나 최 목사는 한 기독교 방송에 출연해 “기독교는 차별금지법 문제가 우리 사회에 미칠 피해를 우려하고 있다. 약자에 대한 보호와 사랑 때문에 생명의 죄까지도 감내해야 하는 문제가 있다면 교회는 이를 전면적으로 거부해야 한다”고 말했다. 차별시정단체 국가인권위원회에 동성애를 '죄'로 공개적으로 표명한 목사가 인권위원으로 위촉됐다. 국가인권위원회(NHRCK)는 10일 민주사회를 위한 변호인단인 소수자위원회(민변)가 중구 인권위원회 앞에서 기자간담회를 열고 공동행동을 결의했다. 서울 구 목사의 사퇴를 촉구했다.",mrc-0-003239,박근혜 후보 대선 캠프에서 윤씨의 직책은?,박근혜 정부
185,"{'answer_start': [329], 'text': ['서울 강북구']}","과잠이 가장 많이 발생하는 계절인 봄은 '과잠의 계절'이라고도 합니다. 과잠은 어떤 옷에 입어도 좋고 변덕스러운 봄 날씨에도 따뜻합니다. 최근에는 롱패딩을 더해 보온성을 더한 아이템이기도 하다. 마찬가지로 학교명, 학과명, 학번이 적혀있습니다. 야구 점퍼나 롱패딩 외에도 유니크한 디자인으로 맞춤 제작되었습니다. \n\n패션아이템으로 자리 잡은 과잠은 같은 학과, 동아리, 학생회와의 매칭을 넘어. 그런 소그룹에서도 소속감을 느끼기 위해 단체복을 입는다. \n\n최근에는 고등학교 때도 과잠바를 입기 시작했어요. 대학과 마찬가지로 소속, 단과/공학을 불문하고 보편적으로 보급되고 있다.  서울 강북구의 자율형사립고등학교 신일고에서 2015년도부터 신입생 전원이 녹색 야구점퍼를 맞춰 입기 시작했다. 2014년에는 학생회 소속 일부 학생들이 학교 이름이 적힌 빨간 점퍼를 입기 시작했는데 반응이 좋아 모든 학생들이 같은 점퍼를 입었다. 대학 등 다양한 학과 학생들이 착용하는 이러한 '과잠' 문화는 외국어고, 사립고, 국제고 등 고등학교로 확산되고 있다. 학교에 대한 자부심을 높이고 동문 간 결속을 다지기 위한 취지로 시작됐지만, 고등학교 때부터 '집단 우월감'으로 이어질 수 있다는 지적도 나온다.",mrc-0-000277,신일고는 어디에 있는가?,과잠
895,"{'answer_start': [133], 'text': ['소시오패스']}","사이코패스와 소시오패스의 차이점은 일반적으로 다음과 같습니다. 사이코패스는 선천적으로 유전적 요인에 의해 발생하며, 법적, 윤리적 개념이 형성되지 않아 타인의 고통에 공감하지 못하고 옳고 그름을 판단할 수 없는 사람들을 일컫는다.  반면 소시오패스는 후천적인 영향으로 탄생하며 나쁜 행동이라는 사실을 알면서도 자신의 이익을 위해 서슴없이 잘못된 행동을 하는 이들을 뜻한다\n\n전문가들은 대부분 사이코패스와 소시오패스가 정신분석학 및 심리학에서 사용되는 정식 용어로 언급되는 과정에 있으며 명확히 구분될 필요성이 있다고 말한다. 사이코패스와 소시오패스는 모두 반사회적 인격 장애(ASPD)를 가진 사람들을 가리키는 용어입니다. 둘 다 ASPD에 속하며, 책임 인식 정도에 따라 다른 이름만 부여되는 것으로 해석할 수 있다. 소시오패스에 대한 정확한 정의는 아직 확립되지 않았습니다. 일부 학자들은 소시오패스가 선천적이며 사이코패스와 다르지 않다고 주장합니",mrc-0-001369,자신의 이익을 위해서 옳지 못한 일을 주저없이 행동에 옮기는 이를 뭐라 하는가?,반사회성 인격장애
238,"{'answer_start': [78], 'text': ['엠넷의 공개 오디션 프로그램 슈퍼스타K 2']}","짧은 준비 기간으로 인해 아직 구체적인 내용 없이 오디션이 시작돼 우려를 자아내고 있다.  또한 프로그램 시작 단계 당시 큰 인기를 끌었던 엠넷의 공개 오디션 프로그램 슈퍼스타K 2를 따라했다는 비판도 있다. 유튜브를 통한 1차 오디션에서도 조회수를 기준으로 선발해 부당한 대우를 받았다는 지적도 나왔다. 또한 11월 5일 첫 방송은 12월부터 시작되는 방송 홍보와 오디션 참여에 편향되어 내용이 부실하다는 지적이 나왔다. \n\n위대한 탄생은 종종 《슈퍼스타K》에 비유되었다. 슈퍼스타K가 대중화되면서 성급하게 만들었다는 비판이 제기됐지만 방송이 진행될수록 참가자들의 역량을 극대화한 멘토링 시스템에 대한 심사위원들의 날카로운 평가와 기대감이 증폭됐다. 김태원은 각종 예능 프로그램에 출연하며 배운 유머 감각을 살려 삶의 역경을 참가자들에게 반성하며 용기를 북돋았다. 을 떠올리게 하는 날카로운 중저음으로 객관적인 평가를 해 방송 초반부터 눈길을 끌었다. 신승훈은 풍부한 경험과 남다른 여가로 참가자들의 가능성을 보았고, 이은미는 참가자들의 건강을 챙기며 따뜻함을 겸비한 풍자를, 김윤아는 섬세하면서도 차분한 평가를 전했다. 이러한 경험 많은 뮤지션들의 음악적 평가는 관객의 음악적 지식을 넓혔다는 평가를 받았고, 심사위원들의 의견이 미흡하다는 지적이 많았던 <슈퍼스타K>와는 또 다른 재미로 평가받았다. 2011년 1월까지만 해도 단순 오디션만 봐도 슈퍼스타K와 비슷하다는 지적이 나왔다. 결국 4월 8일 첫 생방송이 진행되었을 때 시청률 20%를 넘었고, 광고는 90% 이상 매진(완판)하며, 3월 말까지 매출 60억을 돌파했다. 슈퍼스타K2를 일찌감치 제치고 우승했다. 또한 이날 문자 투표는 건당 100원에 170만 건으로 1억 7000만 원을 벌어들였고, 통신사와 대행사의 이익을 제외하더라도 MBC의 이익은 수천만 원에 이를 것으로 예상된다. '위대한 탄생' 제작진은 제작비를 지원하고 일부는 사회복지공동모금회에 기부하겠다고 밝혔다.",mrc-0-000352,위대한 탄생은 초기에 어떤 프로그램을 모방했다고 비난을 받았나요?,스타 오디션 위대한 탄생 (시즌 1)
971,"{'answer_start': [0], 'text': ['1965년']}","1965년 10월 4일, 강재구 중대는 월남파병을 눈앞에 두고 훈련을 총결산하는 수류탄 투척 훈련을 실시하고 있었다. \n\n이때 박해천 일병이 안전핀을 뽑아 수류탄을 던지고 손을 뒤로 빼자 너무 긴장해서 손에서 수류탄을 놓쳤다. \n\n이 수류탄은 중대원들이 모인 곳으로 떨어졌고, 당시 병사의 바로 옆 방에서 훈련을 감독하고 있던 강재구 대위는 순간적인 위기를 감지하고 그 수류탄에 뛰어들었다. 땅에 쓰러져 수많은 부하들의 생명을 구하고 산화시켰다. \n\n고인 주위에 5명만 부상을 입었고 다른 부하들은 모두 목숨을 구할 수 있었습니다. \n고인의 확고한 군인 정신과 부하에 대한 뜨거운 사랑은 파월 장병뿐만 아니라 전군에게 모범이 되었고, 온 국민에게 깊은 인상을 남겼습니다. \n \n정부는 고인의 공로를 추모하기 위해 장교로 제사를 지내고 소령으로 1급 특별승진과 4급 공로훈장을 수여했다. \n \n강소령이 소속된 1연대 3대대는 '재구대대'로 명명되었다. '는 매년 육군 중대장 중에서 모범 중대장을 선발하여 시상하고 있습니다. \n\n이외에도 모교인 서울고에 비석이, 육군사관학교에 강재구 소령 동상이, 성동에 위치한 '강재구 기념관'에 박강재구가 있다. 고인이 죽은 강원도 홍천군 북방면 -리를 고인의 위령을 기리기 위해 건립하였다. \n\n사관학교에서는 1966년부터 그의 참다운 무사를 기리기 위해 재건식을 진행해 왔으며, 화랑식이 끝난 후 사관학교 생도들이 재건된 재건 앞에서 행진할 때 고귀한 성자와 숭고한 희생을 기억하게 됩니다. \n\n그 후 2005년 3월 국가대표로 발탁됐다.",mrc-1-001493,강재구 대위의 사망일은?,강재구
