__index_level_0__,answers,context,document_id,question,title
432,"{'answer_start': [253], 'text': ['옷']}","그리스 신화에서 가장 강력한 영웅 헤라클레스는 칼리돈의 왕 오이네우스의 친척 아들 에우노모스를 잘못 살해한 후 아내 데이아니라와 함께 말리스의 타키스로 이주했다. 헤라클레스는 오에칼리아를 공격하고 그곳의 공주 이올레를 사로잡아 말리스의 타키스로 돌아왔다. 헤라클레스가 이올레와 사랑에 빠졌다는 소문은 메신저 라이카스를 통해 데이아니라에게 전해졌다.  그녀는 헤라클레스의 마음을 붙잡아 두기 위해 켄타우로스 네소스로부터 ‘사랑의 묘약’이라고 받은 미약을 옷에 발라 헤라클레스에게 내밀었다. 그러나 이 물약은 사실 히드라의 독과 네소스의 피와 정액이었다. 케이프 케년(Cape Kenyon)에서 열린 승리 축하 연회에서 이 로브를 입었던 헤라클레스는 피부에 화상을 입으면서 뼈가 노출된 것처럼 고통을 겪었습니다. 데이아니라는 아들 하일로스에게 뿌린 물약으로 인해 헤라클레스가 죽음의 고통을 겪고 있다는 소식을 듣고 자살합니다. \n\nHercules는 Hylos에게 Malis Takis의 Mount Oite로 이동하여 장작을 쌓아 산 채로 화장하라고 명령했습니다. 후로스는 아버지를 산 채로 화장할 수 없었기 때문에 지나가는 포이아스나 필록테테스에게 부탁해 선물로 헤라클레스의 활을 주었다. 헤라클레스는 후로스에게 이올레와 결혼할 것을 명하고 화염 속에서 죽었습니다. 그 순간 하늘에서 번개가 화장장에 떨어졌고, 헤라클레스는 전 우주를 지배하는 올림포스 신의 기둥이 되었습니다.",mrc-0-000645,헤라클레스의 아내가 그에게 주었던 것은?,트라키스
2815,"{'answer_start': [367], 'text': ['보수적']}","사법적 행동주의는 법의 해석과 판단에 있어 단순히 법문만이 아닌 정치적 목적과 사회정의를 염두에 두고 적극적인 입법이나 입법을 강조하는 태도를 말한다. \n\n이 용어와 관련하여 미국에서는 법을 해석하고 결정을 내릴 때 특정 결과를 염두에 두고 판사의 개인적인 정치적 목표를 달성하려는 판사의 시도를 지칭할 때도 비판적으로 사용됩니다. 가장 대표적인 예가 미국 대법원의 위헌 판결이며, 판례가 법적 구속력이 있는 미국에서는 위헌 판결이 법률 제정과 같은 효력을 가지며 비판을 받아왔다. . \n\n반면, 사법적 행동주의는 입법부나 행정부와의 관계라는 맥락에서 다른 의미로 사용된다. 이러한 태도를 사법적 행동주의라고도 한다.  이러한 경우, 정부나 의회가 보수적이라면 사법적극주의의 태도를 취하는 법원은 진보 성향을 갖게 되고, 정부나 의회가 진보적이라면 사법적극주의의 태도를 취하는 법원은 보수 성향을 갖는다. 예를 들어 당시 뉴딜 등 진보적 입법을 추진했던 루즈벨트 대통령에 반해 진보적 입법의 위헌 선언을 주도했던 구법원은 보수적이었다. 한편, 워런 대법원장 시절 미국 대법원은 인종차별법의 위헌 판결을 포함해 진보적인 사법운동을 펼치던 신법원이었다.",mrc-0-004300,워렌 연방대법원장 시기의 정부 혹은 의회는 어떤 성향을 띄었는가?,사법적극주의
2522,"{'answer_start': [381], 'text': ['시어도어 토머스']}","미국이 영국으로부터 독립한 후 여러 오케스트라가 결성되었지만 대부분은 얼마 지나지 않아 해산되었습니다. 1842년 바이올리니스트 우렐리 코렐리 힐(Urelli Corelli Hill)이 뉴욕에 필하모닉 소사이어티(Philharmonic Society)를 설립했고, 그해 12월 7일 아폴로 룸스(Apollo Rooms)라는 작은 콘서트홀에서 첫 콘서트가 열렸다. Hill은 1847년 Theodor Eisfeld, Karl Bergman, Leopold Damroche의 뒤를 이어 오하이오로 이사할 때까지 상임지휘자로 일했습니다. 그러나 저임금 등으로 인한 불만으로 멤버들이 자주 교체되었고, 생활의 어려움을 극복하기 위한 부업으로 인해 연주력이 정체되었다. \n\n1877년에 시어도어 토머스가 상임 지휘자로 부임하면서 악단의 분위기와 처우를 쇄신하기 시작했고, 이어 취임한 헝가리 출신의 안톤 자이들도 드보르자크의 교향곡 제9번 '신세계로부터'를 초연하는 등의 활동으로 악단의 연주력 향상과 레퍼토리 확대에 크게 기여했다. 1909년 말러를 상임지휘자로 초청함과 동시에 회원수 증원, 운용권 개편 등의 개혁을 단행하였다. \n\n1921년과 1928년에 내셔널 심포니 오케스트라와 뉴욕 심포니 협회의 오케스트라가 합병되어 뉴욕시에서 유일한 콘서트 전문 오케스트라가 되었습니다. 더욱 높아졌습니다. 토스카니니가 사임한 후 빌헬름 푸르트벵글러를 영입하려는 시도가 있었지만 나치의 압력과 푸르트벵글러 자신의 거부로 인해 좌절되었습니다. 그러나 바비롤리는 1941년 경영진과 후원자들의 인기가 좋지 않아 사임했고, 2년 간의 공백 끝에 부임한 아르투르 로진스키도 특유의 가혹한 연습 방식으로 멤버들과의 말다툼으로 1947년 사임했다. . \n\nRosinski가 사임한 후 Bruno Walter는 잠시 동안 음악 고문의 자리에서 부감독으로 일했으며 1949년에는 Leopold Stokowski와 Dimitri Mitropoulos가 공동으로 상임지휘자가 되었습니다. 1958년, 시어도어 토마스 이후 약 60년 만에 미국인이 된 레너드 번스타인이 CBS(현 Sony Classical)에서 방대한 레퍼토리를 녹음하고 '청소년 콘서트'와 같은 TV 프로그램에 출연한 자리를 인수했습니다. 그는 밴드의 명성을 세계적인 수준으로 끌어올렸습니다. 그리고 번스타인 재임 당시부터 기존의 '뉴욕 필하모닉 오케스트라'가 단축된 공식 명칭인 '뉴욕 필하모닉'으로 바뀌었고 오늘날까지 이어지고 있다. \n\n1969년 번스타인이 유럽 활동을 위해 사임한 후 George Cell은 Bruno Walter와 같은 음악 자문 직책을 잠시 맡았고 Pierre Boulez가 상임 지휘자로 임명되었습니다. 불레즈는 현대음악과 기존 작품에 대한 급진적인 해석으로 젊은이들과 진보적 열성팬들의 주목을 받았으나 보수 경영진과 멤버들의 갈등과 관객 동원 부족으로 1977년 사임했다. 주빈 메타(Zubin Mehta)는 불레즈의 후계자로 임명되어 1991년까지 봉사했지만, 밴드의 성과가 점차 감소하고 있다는 비판이 계속되었다. \n\n메타 이후에는 Kurt Mauser와 Lorin Maazel이 차례로 상임 지휘자를 맡았고 Mazel은 2009년까지 활동했습니다. 현재까지 Mazel의 후계자는 Alan Gilbert이고 그의 보조 지휘자는 중국계 미국인 지휘자 Zhang Xi'an입니다. Mazel의 전임자 Majuer는 사임 후 음악 감독 수상자의 직위를 받았습니다.",mrc-0-003845,뉴욕 필하모닉 최초의 미국인 상임 지휘자는 누구인가?,뉴욕 필하모닉
1561,"{'answer_start': [665], 'text': ['프랑스']}","1900년대까지 이베리아 늑대는 이베리아 반도의 대부분에 서식했습니다. 그러나 1950년대부터 1960년대까지 스페인의 프랑코 정권이 늑대 퇴치를 위한 캠페인을 시작하면서 늑대는 북서부와 상당한 개체군이 남아 있는 시에라 데 라 쿨레브라를 제외한 모든 지역에서 멸종되었습니다. 유사하게, 포르투갈은 유사한 정책을 따랐고 Douro 강 남쪽에서 멸종으로 이어졌습니다. 1930년대 무르시아에서와 같이 남동부에서 늑대를 본 일부 사람들은 이 종을 별도의 Canis lupus deitanus라고 불렀습니다. 이 종은 더 작았고 검은 자국 없이 붉은 색을 띠었습니다. 이 두 종은 박물학자 Angel Cabrera에 의해 명명되었습니다. \n\nFelix Rodriguez de la Pointe와 같은 스페인의 일부 박물학자들은 사냥 정책의 중단과 동물 보호를 요구했습니다. 오늘날 포르투갈에서는 늑대 사냥이 금지되어 있지만 스페인의 일부 지역에서는 허용됩니다. 2003년 조사에서 약 2,000마리의 늑대가 이베리아 반도에 서식하는 것으로 추정됩니다. 나바라, 바스크 지방, 에스트레 마두라, 마드리드, 과달라하라에서 늑대 개체수가 다시 증가하기 시작했습니다. 카탈루냐에서는 1929년 마지막 야생 늑대가 죽은 후 수컷 늑대가 다시 발견되었습니다.  그러나, 이 늑대는 이베리아늑대가 아닌 프랑스에서 이주해 온 이탈리아늑대인 것으로 확인되었다. 2013년에 시에라 모레나의 늑대 개체수가 멸종 위기에 처한 것으로 보고되었습니다. 2013년 현재 포르투갈에는 약 300마리가 남아 있는 것으로 추정됩니다.\n\n2013년 10월 생태학자들은 현재 인구가 과대평가되었다고 말했습니다. 인구에 대한 긴급 검토가 필요하다는 요청이 있었습니다. 한 달 만에 스페인 늑대 보존 협회의 198,000명이 동물 보호를 위한 유럽 의회 청원 위원회에 서명했습니다. , 레온, 칸타브리아 주에서 약 30마리의 늑대가 살해된 것으로 추정됩니다.\n\n포르투갈에서는 늑대 사냥이 금지되어 있지만 늑대 사망의 약 45%는 불법 사냥과 같은 인간 활동에 의한 것으로 추정됩니다. 이러한 속도는 지속 가능하지 않다는 주장이 제기되었으며 10개 단체에서 강력한 늑대 보호를 촉구하는 성명을 발표했습니",mrc-0-002380,카탈루냐 지방에 다시 나타난 늑대는 어디서 왔는가?,이베리아늑대
175,"{'answer_start': [61], 'text': ['선덕여왕']}","신라 28대 진덕왕후(재위 647~654)의 능으로 경주시내 북동쪽 언덕 한가운데에 있다. \n\n진덕여왕은 선덕여왕의 뒤를 이은 신라의 2번째 여왕으로 본명은 승만이다. 진평왕의 동생인 국방갈문왕과 월명부인 사이에서 태어난 성골의 마지막 왕이다. 재위 7년 동안 당나라와 적극적인 외교를 통해 고구려와 백제를 다스리며 국력을 발전시키고 삼국통일의 토대를 마련하였다. \n\n무덤은 흙으로 덮인 둥근 모양을 하고 있으며, 그 밑에는 띠석이 놓여 있다. 띠석 사이에 기둥 역할을 하는 12개의 탱석을 끼우고 방향에 따라 12개의 지신상을 새겼다. 그 위에 긴 돌을 한 번 더 올려놓았는데 나중에 수리해서 원본이 아닌 것도 있다. 주변의 돌들로부터 일정한 간격으로 돌 난간을 세운 것 같으나 지금은 거의 다 없어졌다. 무덤 앞에는 다른 석조 구조물이 없고 최근에 만든 통로와 기둥이 있다. \n\n『삼국사기』에 의하면 654년 왕이 죽자 진덕이라 하여 사량부에 묻혔다고 한다. 사량부는 현재 이 고분과 반대 방향으로 경주시내 서남부로 추정된다. 고분식도 33대 성덕왕 이후에 개발되었으며, 12지진의 조각법도 신라 고분의 12지신상 중 가장 최신의 것이다. 일각에서는 이 무덤이 진덕왕후의 무덤이 아니라는 주장도 있다.",mrc-1-000272,진덕여왕은 누구 다음으로 왕의 자리를 차지하였는가?,진덕여왕릉
1260,"{'answer_start': [485], 'text': ['쇼헤이의 집']}","Shohei Asai (Kazunari Ninomiya) is shy but kind. 이와사키 켄고(야마시타 토모히사)는 그룹에서 유일한 여자 친구가 있습니다. 혼자 있으면 쿨한 놈이지만 화끈한 캐릭터 우다가와 하야토(나리미야 히로키). 여자 앞에만 서면 이상하게 딱딱한 에나미 코지(오구리 슌). 네 명이 모이는 은신처는 켄고의 어머니가 운영하는 러브호텔의 방. 오랫동안 섹스에 민감한 사람들은 시간이 있을 때마다 섹스에 관심이 있고, 시간이 있을 때 간섭하는 사람들이 있으니 쇼핑몰에 있는 어른들이다. 에나미 쇼지 회장이 이끄는 여성 협회의 슬로건은 '성교 반대!'\n\n2003년 여름. 1학기가 끝나기 하루 전. 사건으로 4명의 모리 쇼헤이 4명이 ""최후 4명"" = ""아직 한 학년도 경험하지 못한 마지막 4명""이 밝혀진다! 여름방학 중 갑자기 나타난 11년 전 소꿉친구 오와타 치에(스즈키 안).  쇼헤이의 부모님이나 누나의 권유도 있고 치에는 여름방학을 쇼헤이의 집에서 보내기로 한다. \n\n또한 상가에는 여름 축제의 날이 다가오고 있었습니다. 부녀회도 교사를 초빙해 불복종 단속을 위한 보안 체계를 구축했고, 4명은 하야토의 제안에 선서를 했다. 그리고 드디어 여름 축제의 밤이 왔습니다",mrc-0-001910,여름방학동안 치에는 어디에서 지내기로 하였나요?,스탠드 업!!
3349,"{'answer_start': [806], 'text': ['사라센인']}","미카엘 4세 파플라고니아누스(그리스어: Μιχαήλ Δ΄ Παφλαγών, 1010년 ~ 1041년 12월 10일)는 1034년 ~ 1041년 비잔틴 제국의 황제이다. 조이 황후의 최연소 연인이었지만 로마노스 3세 황제가 죽자 조이에 의해 왕위에 올랐다. \n\nMikhail은 파플라고니아의 농부였으며 간질을 앓고 있었습니다. 그는 5형제 중 막내였으며, 그의 형인 요아니스 오르파노트로포스는 황제와 가까우며 콘스탄티노플 황궁에서 영향력 있는 인물로 떠오르는 환관이었습니다. 1033년 내시 요아니스는 그의 막내 동생 미하일을 황제와 황후 조에에게 소개했습니다. 조이는 미하일을 보고 그 자리에서 사랑에 빠졌고 공개적으로 연인이 됐다. 그들은 함께 잤고 Mikhail과 그의 형제 Joannis는 야망이 있었습니다. \n\n1034년 4월 로마노스가 의문의 죽음을 맞이하고 조이는 망설임 없이 미하일과 결혼했고 미하일은 황제가 되었습니다. 미하일은 잘생기고 똑똑했지만 간질이 심해져서 그의 형인 내시 요아니스가 국정을 맡게 되었다. Joannis는 재정과 세금에 관여함으로써 제국의 재정을 늘리고 강화할 수 있었고 개혁주의자였습니다. 미하일은 건강이 악화되면서 종교에 집착하게 되었고, 점차 연로한 조이 황후에게 관심을 보이기 시작했다. 조이 황후는 미하일과 요아니스의 국정 독점에 점차 뒤로 밀려났고, 이에 불만을 품고 여러 음모를 꾸몄다. \n\n1038년 여름, 시칠리아 원정은 조르주 마니아크 장군을 총사령관으로 하여 시작되었습니다.  처음에 제국의 군대는 파죽지세로 밀고들어가 메시나를 회복했지만 곧 제국군 장군들의 불화로 다시 사라센인들에게 밀리고 말았고, 요르요스 장군은 급기야 전리품으로 성녀 아가다의 유해를 보냈고 남부 이탈리아에서 롬바르드족의 반란이 일어나고 말았다. 1040년 불가리아에서 반란이 일어나 발칸 반도를 빠르게 점령했습니다. 병든 미하일 황제는 자신의 군대를 이끌고 반란군을 진압하고 집으로 돌아왔다. 1041년 미하일은 병세가 악화되어 12월 10일 젊은 나이에 세상을 떠났다.",mrc-0-005146,제국과 메시나를 두고 전쟁을 벌인 민족은?,미하일 4세
3393,"{'answer_start': [195], 'text': ['미국']}","파키스탄은 차바하르 항구에서 동쪽으로 약 70km 떨어진 곳에 위치한 과다르 항구 개발을 위해 중국과 협력하고 있다. 일대일로 구상을 추진하고 있는 중국은 서아시아의 핵심 물류 허브인 과다르항 개발에 투자하는 대가로 향후 40년간 운영권을 확보했다. 중국은 또한 과다르 항구에 군함을 보낼 계획입니다. \n\n2018년 이란 핵협정에 문제를 제기한 미국은 이란의 모든 항구에 대한 제재를 다시 가하면서, 차바하르항만 예외로 허용했다. 이는 중국의 과다르항 개발에 따른 것으로 분석된다. 따라서 차바하르 항구는 미국의 제재를 피할 수 있는 유일한 항구로 사용될 수 있다. \n\n인도는 과다르에서 불과 수백 마일 떨어진 이란의 차바하르 항구를 개발하고 친미적인 오만의 인근 항구에 대한 해군 접근을 확보함으로써 경쟁하려고 합니다. \n\n2017년 4월 10일, 그는 파키스탄 남부 발루치스탄에서 분리주의 활동을 선동하고 파키스탄과 중국의 460억 달러, 52조 8천억 원 규모의 경제 회랑 건설을 방해하려 한 혐의를 받았습니다. 군사 법원은 1월에 체포된 인도 해군 장교 Kulbushan Zadab에게 사형을 선고했으며, Kammar Javed Bazi 육군 참모총장과 참모총장도 이를 지지했습니다. Zadab은 군사 법원에서 인도의 외국 정보 기관에서 일했다고 자백했습니다. 인도 정부는 자답이 2012년 해군에서 전역한 후 이란의 차바하르 항만 개발 프로젝트에 참여하던 중 납치됐다며 자답이 간첩 행위와 관련이 없다고 반박했다. \n\n2017년 5월 19일 네덜란드 헤이그에 있는 국제사법재판소(ICJ)는 파키스탄 법원이 간첩 혐의로 인도인에게 사형을 선고했습니다. . 하도록 요청했다 파키스탄은 ICJ가 이 사건에 대해 관할권이 없다고 주장했지만 ICJ 법원은 이를 받아들이지 않았다.",mrc-0-005213,차바하르항은 이란 항구 중 어느 국가의 제재를 유일하게 받지 않았나?,차바하르
998,"{'answer_start': [86], 'text': ['상호집단관계에 관한 문헌']}","연구자들은 우리가 다른 사람의 행동을 해석하는 방식에 귀인 편향이 있다는 것을 발견했습니다. 특히 내집단과 외집단의 행동을 비교할 때 더욱 두드러졌다.  상호집단관계에 관한 문헌 보고에 의하면 사람들은 일반적으로 내집단 구성원의 긍정적 행동에 대해서는 개인적 요소로 설명을 하고, 부정적 행동에 대해서는 상황적 요소로 설명하는 것을 선호하는 것으로 나타난다. 본질적으로 그룹 구성원의 귀인 편향은 내 그룹을 선호하는 경향이 있습니다. 이 발견은 외집단 고정관념(특정 집단의 특성에 대한 단순하고 부정확한 믿음)의 생성 및 유지와 같은 사회심리학적 주제를 이해하는 데 매우 중요합니다. \n\n집단 간 관계에 대한 귀인 편향은 어린 나이의 어린이에게서도 발견될 수 있습니다. 특히 초등학생은 친구들이 긍정적으로 행동할 때 개인적인 요인으로 인해 편향을 보인다. 그러나 싫어하는 친구가 긍정적인 행동을 보일 때는 상황적 요인에 의한 편향을 보인다. 마찬가지로 아동은 친한 친구의 부정적인 행동에 대해 상황적 편향을 보이는 반면 싫어하는 친구의 부정적 행동에는 개인적 요인에 의한 편향을 보입니다. 이러한 결과는 귀인 편향이 어린이에게도 일찍 나타날 수 있음을 보여줍니다. 이처럼 호주 심리학자 존 터너(John Turner)와 마이클 호그(Michael Hogg)는 내집단과 외집단을 구분함으로써 사회적 정체성이 형성되고 자신의 집단이 다른 집단과 대비된다고 지적했다.",mrc-1-001535,개인적 요소와 상황적 요소로 설명되는 내집단 구성원의 행동 양식은 어디에 보고돼있나?,귀인 편향
2817,"{'answer_start': [112], 'text': ['중농주의']}","애덤 스미스가 쓴 국부론은 근대 경제학의 출발점이 되었습니다. 출판 후 영국 경제 정책에 즉각적인 영향을 미쳤고 세계화와 관세에 대한 기본 견해를 형성했습니다.  그간 농업만을 부의 원천으로 간주했던 중농주의와 노선을 달리하여 국가의 부는 토지, 노동, 자본의 결합으로 만들어진다고 보았다. Smith는 분업이 가져올 노동 생산성에 대해 논의했습니다. 그리고 그는 도시와 농촌, 국가 간 무역이 활성화되면 큰 이점이 있다고 썼습니다. 시장의 범위가 분업을 결정한다는 그의 명제는 공장, 산업, 경제 조직론의 기본 원리로 간주되었다. 스미스는 모든 개인은 사회가 아닌 자기 이익을 위해 자본을 사용하고 싶어하며 어떻게든 이윤을 남기기 위해서는 생산성을 향상시키기 위해 일정량의 자본이 필요하다고 말했습니다. ""모든 생산의 유일한 목적은 더 높은 소비입니다."" 이 목적을 위해 개인은 자신의 경제 성장에 관심을 갖습니다. 그리고 이것을 가능하게 한 것은 스미스의 보이지 않는 손(Invisible Hand)이었습니다.",mrc-0-004303,부의 근원은 농업밖에 없다고 여기던 사상은?,스코틀랜드 계몽주의
1391,"{'answer_start': [141], 'text': ['송현2동']}","송현 1. 2호관은 1998년 송현1동과 2동이 통합되면서 만들어졌다. 과거 송현1동은 화도진로를 중심으로 조성된 중앙시장(양키시장)과 해방 이후 자연스럽게 형성된 송현시장이 있는 대표적인 상권이었지만 지금은 전통시장을 현대화하는 과제를 안고 있다.  송현2동은 수문통 하천을 통해 배다리까지 배가 들어옴에 따라 조그만 항구가 형성되면서 수도국산 중턱을 중심으로 발생한 주거지역이 주를 이뤘다. 현재 솔빛주공아파트의 1,2호차는 주거환경정비사업으로 건설되면서 주택과 상가가 공존하는 복합단지로 조성되어 동구 최대의 동이 되었습니다. 송현3동에서는 노후주택 노후로 인한 주거환경개선사업(아파트 및 공원 조성)이 활발히 진행되고 있으며, 해수면을 매립하여 대규모 산업물류센터를 건설하고 있다. 또한 수도권 제2순환고속도로 지하구간이 송현동에 굴착되면서 JTBC 뉴스룸 등을 통해 삼두 1차 아파트 붕괴 위기가 소개됐다. 이전 계획도 발표됐다.",mrc-0-002118,현재 동구에서 가장 큰 동은?,송현동 (인천)
3018,"{'answer_start': [981], 'text': ['게일타흐트']}","아일랜드어(Gaeilge)는 인도유럽어족의 켈트어파에 속하는 언어이며 아일랜드의 첫 번째 공식 언어입니다. 2007년 1월 1일부터 유럽 연합의 공식 언어로 지정되었습니다. 기존 게일어를 흔히 '아일랜드 게일어' 또는 '아일랜드 게일어' 또는 그냥 '게일어'라고 합니다. 영어는 대부분의 아일랜드 사람들의 모국어이지만 두 언어는 매우 밀접하게 관련되어 있지 않습니다. \n\n영국 통치 기간 동안 영어의 영향으로 아일랜드어 사용자 수가 크게 감소했습니다. 19세기에는 아일랜드에 대한 민족의식이 높아짐에 따라 게일 동맹과 아일랜드 공화국의 초대 대통령인 더글라스 하이드(Douglas Hyde)와 같은 부흥 활동이 일어났습니다. \n\n오늘날 이 언어를 매일 사용하는 사람은 거의 없습니다. 아일랜드에서도 ""Gaeltacht""라는 특정 지역에 국한되어 있습니다. 2004년 아일랜드 정부 조사에 따르면 약 160만 명의 아일랜드인이 아일랜드어를 사용합니다. 이 중 350,000명이 매일 사용합니다. 15. 매주 50,000명, 58. 50,000명은 가끔 사용하지 않고, 460,000명은 실생활에서 사용하지 않으며, 30,000명은 이 질문에 답하지 않습니다. 이 통계에 대해 아일랜드 언어의 지지자와 반대자는 의견이 다릅니다. 매일 80,000명의 사람들이 아일랜드어를 모국어로 사용하는 것으로 추산됩니다. 다른 출처로는 북아일랜드의 16곳이 있습니다. 미국에서는 50,000개 및 2개입니다. 50,000명의 사람들이 아일랜드어를 사용하는 것으로 추산됩니다. 그러나 많은 공공 안내문과 교통 표지판은 아일랜드어로 되어 있습니다. 또한 관공서(총리, 국회의원, 정당, 국회의원 등)의 명칭은 아일랜드어로 표기하고, 아일랜드어 사용 등 민족주의적 관점에서 아일랜드어 문구 사용을 권장한다. 국방부에서 쓰는 말.  아일랜드 공화국에서는 의무교육과정 가운데 아일랜드어는 필수과목이며 공무원시험 등에서도 아일랜드어가 필수과목이기 때문에 학습자는 많지만, 게일타흐트가 아닌 대부분의 지역에서는 의무교육이 끝나거나 취직 후에는 잊힌 채 쓰이지 않는 경우가 많다. 아일랜드 정부는 Geiltacht 지역의 아일랜드어 사용 가정에 계속 거주한다는 조건으로 보조금 등을 지급하는 등 다양한 보호정책을 시행하고 있다. 그럼에도 불구하고 서해안의 일부 지역에 흩어져 있는 Geiltacht를 제외하고는 아일랜드의 일상 생활에서 아일랜드인이 말하는 것을 듣기가 어렵습니다. 또한 서쪽의 골웨이는 Gayeltacht도 외딴 인구 밀도가 낮은 지역으로 편향되어 있기 때문에 상대적으로 많은 수의 사용자가 있는 것으로 간주되는 서쪽의 유일한 도시입니다. \n\n유럽 연합의 공식 언어의 지위를 얻었음에도 불구하고 적은 수의 사용자로 인해 번역가를 찾기가 어렵습니다. 중요한 문서만 번역합니다. 이 배제규정은 적용일로부터 4년 이내, 이후 5년마다 시행현황을 검토하여 해당 규정의 적용 해지 여부를 결정한다.",mrc-0-004630,의무교육과정이 끝나고도 아일랜드어를 쓰는 지역은?,아일랜드어
3509,"{'answer_start': [603], 'text': ['바다']}","물의 수소 결합은 H-O-H...O-2H의 형태로 나타납니다. \n\n물 분자에서 두 개의 수소 원자는 부분적으로 (+), 산소 원자는 (-)으로 대전되어 곡선 구조를 나타냅니다. 이때 물은 극성을 띠고 이 극성 때문에 (+)전하를 띠는 수소원자와 (-)전하를 띤 산소원자 사이에 강한 정전기적 인력이 생겨 결합이 형성된다. \n\n이때 물 분자 사이의 수소 결합의 결합력(끌어당김)은 다른 분자보다 상대적으로 강하다. 따라서 물 분자 사이의 수소 결합의 강한 인력을 끊기 위해서는 많은 에너지가 필요합니다. 따라서 같은 양의 에너지를 가해도 다른 재료에 비해 쉽게 온도가 올라가지 않습니다. 결과적으로 끓는점과 어는점이 증가합니다. \n\n또한 물은 수소결합으로 인해 많은 양의 열을 보유할 수 있기 때문에 비열과 열용량도 증가합니다. 이러한 현상은 지구 생태계를 유지하며 해안에서 해풍과 육풍을 발생시키는 역할을 한다. 바다는 육지보다 비열이 높아 쉽게 가열되거나 냉각되지 않습니다. 따라서 낮에는 육지 쪽이 더 빨리 가열되고 공기가 상승합니다. 바닷바람은 공기가 바다에서 육지로 이동하여 공허함을 채울 때 분다.  밤에는 육지 쪽이 빨리 냉각되므로 상대적으로 온도가 높은 바다 쪽의 공기가 상승한다. 육지에서 바다로 공기가 이동하여 공허함을 채울 때 육지 바람이 분다. \n\n순수한 물이 얼면 물 속의 수소 결합으로 인해 얼음이 많은 공극을 가진 육각형 고리 모양의 결정을 형성합니다. 결과적으로 얼음은 부피가 증가하고 밀도가 감소합니다. (일반적으로 고체 물질의 밀도는 다른 물질의 액체 물질 밀도보다 훨씬 큽니다.) 이 현상으로 호수의 물고기는 영하의 기후에서 생존할 수 있습니다. \n\n이외에도 수소결합에 의한 분자간 인력이 강하기 때문에 물의 표면장력도 크다. 예를 들어 모세관 현상은 물의 수소결합에 의한 강한 표면장력에 의해 발생하는 대표적인 현상이다.",mrc-0-005381,밤이 되면 공기가 위로 올라가는 곳은 육지와 바다 중 어디인가?,수소 결합
226,"{'answer_start': [761], 'text': ['프랑스']}","프랑스 가요로서 유명한 샹송에 비해 프랑스 민요는 극히 일부만 알려져 있다. \n\n프랑스어는 코 억양이 많고 단어의 억양에 미묘한 뉘앙스가 있기 때문에 이탈리아어나 독일어처럼 강한 억양이 없습니다. 따라서 프랑스 가요는 이탈리아 민요만큼 화려하지도 않고 독일 민요처럼 선율이 명료하지도 않다. \n\n프랑스어를 배우면 유명한 〈아비뇽의 다리〉가 있습니다. 동요의 범주에 속하지만 이 노래들에서도 프랑스 노래가 선율이 얼마나 작은지 알 수 있다. \n\n노래 유명한 민요 〈공마브루〉가 있습니다. 17~18세기경부터 부른 이야기 스타일의 노래로, 마르프라크 전쟁에서 메이저를 획득한 마브루 왕자에 대한 노래이다. ""마르브루가 나왔다. 미론통, 미론통, 미론텐, 돌아올지 모르겠다...' 라는 글과 함께 22절의 이야기가 이어집니다. 멜로디는 매우 단순하지만 같은 구절을 반복해서 부르는 노래로 재미있고, 게다가 미롱통, 미롱통, 각 구절에서 같은 소리가 나온다. 또한 프랑스 인 연락은 어떤면에서 유머 감각을줍니다. 이 노래는 루이 16세 황태자의 유모가 된 포아트랑 부인이 베르사유 궁전에서 부르며 파리의 상류층 사이에서 인기를 얻었다고 한다. 이 노래는 ""For He's a Jolly Good Fellow""라는 영어 가사를 가지고 있으며 영국과 미국에서 많이 부릅니다. \n\n조르주 비제의 모음곡 '아를의 여인' 전주곡의 메인 멜로디는 역시 널리 알려진 프로방스의 옛 크리스마스 캐롤 '세 왕'이다. \n\n특기할 것은, 대부분의 캐나다 민요로 오래된 프랑스 민요가 그대로 노래되고 있다는 점이다. 17세기 초 미국 신대륙의 동해안을 개척한 프랑스 이민자들이 가져온 것으로, 그들의 모국인 프랑스에는 잊혀진 노래가 많다.",mrc-0-000334,캐나다 민요는 주로 어느 나라의 민요와 똑같은가?,프랑스 민요
